BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
31,07;45,55;962,03;29,67;960,48;31,00;33,82;55,70;30,25;30,50;961,26;50,62;52,00;60,00
31,08;45,44;962,02;29,67;960,47;31,00;33,82;55,70;30,25;30,50;961,24;50,57;53,00;60,00
31,08;45,38;962,07;29,66;960,42;31,00;33,69;55,10;30,25;30,50;961,24;50,24;52,00;60,00
31,09;45,30;962,05;29,67;960,44;31,00;33,69;55,10;30,25;30,50;961,25;50,20;52,00;60,00
31,09;45,20;962,02;29,67;960,47;31,00;33,78;55,50;30,25;30,50;961,24;50,35;50,00;60,00
31,09;45,15;962,03;29,67;960,50;31,00;33,78;55,50;30,25;30,50;961,27;50,33;51,00;60,00
31,10;45,21;962,01;29,67;960,47;31,00;33,82;55,70;30,25;30,51;961,24;50,45;50,00;60,00
31,10;45,13;962,07;29,66;960,43;31,00;33,82;55,70;30,25;30,50;961,25;50,42;51,00;60,00
31,09;45,19;962,01;29,67;960,40;31,00;33,89;56,00;30,25;30,50;961,21;50,59;51,00;60,00
31,10;45,19;962,03;29,67;960,43;31,00;33,89;56,00;30,25;30,51;961,23;50,59;51,00;60,00
31,10;45,10;962,03;29,67;960,41;31,00;33,91;56,10;30,25;30,51;961,22;50,60;51,00;60,00
31,09;44,97;962,06;29,68;960,49;31,00;33,91;56,10;30,25;30,51;961,28;50,54;51,00;60,00
31,09;44,93;962,03;29,68;960,50;31,00;33,85;55,80;30,25;30,50;961,27;50,36;51,00;60,00
31,10;45,02;962,09;29,68;960,48;31,00;33,85;55,80;30,25;30,51;961,28;50,41;51,00;60,00
31,10;45,36;962,05;29,68;960,48;31,00;33,78;55,50;30,25;30,51;961,27;50,43;51,00;60,00
31,09;45,88;962,04;29,70;960,50;31,00;33,78;55,50;30,25;30,51;961,27;50,69;51,00;60,00
31,10;46,50;962,04;29,70;960,45;31,00;33,78;55,50;30,25;30,51;961,24;51,00;51,00;60,00
31,09;46,80;962,02;29,68;960,39;31,00;33,78;55,50;30,25;30,50;961,21;51,15;51,00;60,00
31,08;46,93;962,02;29,68;960,48;31,00;33,73;55,30;30,25;30,50;961,25;51,12;51,00;60,00
31,09;46,91;962,03;29,67;960,43;31,00;33,73;55,30;30,25;30,50;961,23;51,11;51,00;60,00
31,09;46,82;962,05;29,66;960,41;31,00;33,80;55,60;30,25;30,50;961,23;51,21;51,00;60,00
31,09;46,67;962,04;29,67;960,44;31,00;33,80;55,60;30,25;30,50;961,24;51,14;51,00;60,00
31,09;46,51;962,04;29,67;960,40;31,00;33,89;56,00;30,25;30,50;961,22;51,26;51,00;60,00
