BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
30,21;32,09;939,67;29,05;937,93;29,00;29,22;46,20;29,75;29,50;938,80;39,14;140,00;59,00
30,22;31,89;939,82;29,05;938,02;29,00;29,22;46,20;29,75;29,51;938,92;39,05;142,00;75,00
30,21;31,75;939,86;29,06;938,14;29,00;29,19;45,90;29,75;29,50;939,00;38,82;142,00;60,00
30,22;31,59;939,74;29,05;938,03;29,00;29,19;45,90;29,75;29,51;938,88;38,74;143,00;56,00
30,20;31,46;939,97;29,06;938,23;29,00;29,16;45,60;29,75;29,50;939,10;38,53;145,00;54,00
30,23;31,30;939,99;29,05;938,25;29,00;29,16;45,60;29,75;29,51;939,12;38,45;153,00;58,00
30,23;31,19;940,06;29,06;938,21;28,90;29,00;45,20;29,75;29,48;939,13;38,19;142,00;59,00
BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
30,23;37,08;939,80;29,01;937,97;29,00;29,87;51,70;29,50;29,44;938,89;44,39;32,00;62,00
30,25;37,74;939,68;29,02;937,85;29,00;29,87;51,70;29,50;29,44;938,77;44,72;42,00;62,00
