BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
30,19;31,30;938,44;29,03;936,78;28,90;28,96;44,80;29,75;29,47;937,61;38,05;88,00;61,00
30,20;31,32;938,52;29,02;936,68;28,90;28,96;44,80;29,75;29,47;937,60;38,06;92,00;58,00
30,20;31,36;938,42;29,02;936,60;28,90;28,95;44,70;29,75;29,47;937,51;38,03;95,00;61,00
BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
30,21;31,69;938,34;29,05;936,77;28,90;28,95;44,70;29,75;29,48;937,55;38,19;122,00;58,00
30,21;31,65;938,29;29,04;936,63;28,90;28,95;44,70;29,75;29,47;937,46;38,18;136,00;61,00
30,21;31,59;938,35;29,04;936,62;28,90;28,97;44,90;29,75;29,47;937,48;38,24;162,00;59,00
30,20;32,23;938,48;29,04;936,76;28,90;28,97;44,90;29,75;29,47;937,62;38,57;527,00;56,00
30,20;32,93;938,45;29,05;936,74;28,90;28,98;45,00;29,75;29,47;937,59;38,96;144,00;58,00
30,21;32,54;938,56;29,04;936,82;28,90;28,98;45,00;29,75;29,48;937,69;38,77;151,00;59,00
30,21;32,22;938,69;29,05;936,89;28,90;29,05;45,70;29,75;29,48;937,79;38,96;129,00;58,00
30,21;32,03;938,72;29,04;936,98;28,90;29,05;45,70;29,75;29,48;937,85;38,86;135,00;57,00
30,21;31,92;938,80;29,04;937,04;28,90;29,06;45,80;29,75;29,47;937,92;38,86;140,00;57,00
30,17;31,95;938,99;29,04;937,19;28,90;29,06;45,80;29,75;29,46;938,09;38,87;151,00;52,00
30,21;32,56;938,99;29,05;937,23;28,90;29,04;45,60;29,75;29,48;938,11;39,08;149,00;60,00
30,22;32,95;939,06;29,05;937,26;28,90;29,04;45,60;29,75;29,48;938,16;39,28;258,00;60,00
30,23;33,28;939,14;29,06;937,51;28,90;29,04;45,60;29,75;29,48;938,33;39,44;140,00;64,00
