BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
 NAN; NAN; NAN;27,48;964,58;27,70;28,47;54,20;27,50; NAN; NAN; NAN;43,00;61,00
28,27;42,12;966,08;27,48;964,58;27,70;28,47;54,20;27,50;27,74;965,33;48,16;42,00;60,00
28,29;42,02;966,12;27,49;964,62;27,70;28,41;53,50;27,50;27,74;965,37;47,76;42,00;60,00
28,29;41,87;966,11;27,49;964,55;27,70;28,41;53,50;27,50;27,74;965,33;47,68;43,00;60,00
28,29;41,80;966,07;27,48;964,52;27,70;28,39;53,20;27,50;27,74;965,29;47,50;42,00;59,00
28,28;41,67;966,12;27,48;964,54;27,70;28,39;53,20;27,50;27,74;965,33;47,44;44,00;59,00
28,28;42,03;966,17;27,49;964,65;27,70;28,37;53,00;27,50;27,74;965,41;47,52;44,00;60,00
28,29;43,57;966,10;27,49;964,55;27,70;28,37;53,00;27,50;27,74;965,32;48,28;43,00;60,00
28,29;43,92;966,10;27,49;964,59;27,70;28,37;53,00;27,50;27,74;965,34;48,46;39,00;59,00
28,29;43,55;966,13;27,48;964,59;27,70;28,37;53,00;27,50;27,74;965,36;48,27;39,00;59,00
28,29;43,21;966,13;27,48;964,56;27,70;28,43;53,70;27,50;27,74;965,35;48,45;39,00;59,00
28,30;42,95;966,13;27,49;964,53;27,70;28,43;53,70;27,50;27,75;965,33;48,32;47,00;59,00
28,31;42,76;966,10;27,50;964,62;27,70;28,47;54,10;27,50;27,75;965,36;48,43;42,00;60,00
28,31;42,62;966,17;27,50;964,60;27,70;28,47;54,10;27,50;27,75;965,38;48,36;42,00;59,00
28,31;42,97;966,14;27,50;964,62;27,70;28,47;54,10;27,50;27,75;965,38;48,54;46,00;60,00
28,35;46,41;966,14;27,52;964,60;27,70;28,47;54,10;27,50;27,77;965,37;50,26;46,00;59,00
