BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
 NAN; NAN; NAN;28,12;963,79;28,70;29,37;50,80;28,25; NAN; NAN; NAN;148,00;59,00
29,19;39,80;965,28;28,12;963,80;28,70;29,37;50,80;28,25;28,56;964,54;45,30;148,00;60,00
29,20;39,68;965,30;28,11;963,80;28,70;29,39;51,00;28,25;28,56;964,55;45,34;149,00;60,00
29,19;39,60;965,28;28,11;963,77;28,70;29,39;51,00;28,25;28,56;964,53;45,30;147,00;60,00
29,19;39,55;965,30;28,13;963,86;28,70;29,39;51,00;28,25;28,57;964,58;45,28;144,00;60,00
29,22;39,47;965,29;28,12;963,80;28,70;29,39;51,00;28,25;28,57;964,54;45,23;144,00;60,00
29,22;39,39;965,34;28,13;963,84;28,70;29,39;51,00;28,25;28,57;964,59;45,19;144,00;60,00
29,21;39,34;965,37;28,12;963,79;28,70;29,39;51,00;28,25;28,57;964,58;45,17;144,00;59,00
29,21;39,28;965,38;28,13;963,85;28,70;29,39;51,00;28,25;28,57;964,62;45,14;145,00;60,00
29,20;39,20;965,34;28,11;963,76;28,70;29,39;51,00;28,25;28,56;964,55;45,10;145,00;60,00
29,20;39,17;965,34;28,12;963,89;28,70;29,38;50,90;28,25;28,57;964,61;45,03;145,00;60,00
29,20;39,15;965,35;28,11;963,83;28,70;29,38;50,90;28,25;28,56;964,59;45,02;145,00;60,00
29,20;39,14;965,33;28,12;963,84;28,60;29,25;50,90;28,25;28,54;964,59;45,02;145,00;61,00
29,21;39,15;965,39;28,12;963,86;28,60;29,25;50,90;28,25;28,54;964,63;45,02;145,00;60,00
29,20;39,16;965,37;28,11;963,83;28,60;29,24;50,80;28,25;28,54;964,60;44,98;145,00;60,00
29,20;39,16;965,34;28,11;963,83;28,60;29,24;50,80;28,25;28,54;964,58;44,98;145,00;60,00
29,19;39,16;965,33;28,10;963,83;28,70;29,36;50,70;28,25;28,56;964,58;44,93;145,00;60,00
29,18;38,99;965,33;28,07;963,79;28,70;29,36;50,70;28,25;28,55;964,56;44,84;145,00;60,00
29,16;38,82;965,31;28,04;963,77;28,60;29,23;50,70;28,25;28,51;964,54;44,76;145,00;60,00
29,17;38,71;965,32;28,05;963,81;28,60;29,23;50,70;28,25;28,52;964,57;44,71;145,00;60,00
29,17;38,70;965,31;28,06;963,81;28,60;29,22;50,60;28,25;28,52;964,56;44,65;145,00;60,00
29,17;38,66;965,30;28,04;963,79;28,60;29,22;50,60;28,25;28,52;964,55;44,63;144,00;60,00
29,16;38,63;965,32;28,04;963,85;28,60;29,20;50,40;28,25;28,51;964,58;44,52;144,00;60,00
29,17;38,61;965,31;28,03;963,79;28,60;29,20;50,40;28,25;28,51;964,55;44,51;145,00;60,00
29,17;38,62;965,35;28,04;963,79;28,60;29,18;50,20;28,25;28,51;964,57;44,41;144,00;60,00
29,16;38,62;965,33;28,04;963,78;28,60;29,18;50,20;28,25;28,51;964,56;44,41;144,00;60,00
29,16;39,03;965,36;28,04;963,76;28,60;29,18;50,20;28,25;28,51;964,56;44,62;144,00;60,00
29,15;39,39;965,33;28,04;963,80;28,60;29,18;50,20;28,25;28,51;964,57;44,80;144,00;60,00
29,15;39,47;965,34;28,04;963,81;28,60;29,16;50,10;28,25;28,51;964,57;44,78;144,00;60,00
