BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
27,23;44,42;959,22;26,20;957,54;26,30;27,32;61,50;26,25;26,49;958,38;52,96;992,00;59,00
27,24;44,32;959,48;26,20;957,68;26,30;27,32;61,50;26,25;26,50;958,58;52,91;1019,00;60,00
27,25;44,53;959,61;26,20;957,76;26,30;27,19;58,60;26,25;26,50;958,69;51,56;1020,00;65,00
27,25;44,80;959,83;26,21;958,03;26,30;27,19;58,60;26,25;26,50;958,93;51,70;1020,00;62,00
27,26;44,92;959,90;26,20;958,12;26,40;27,26;57,90;26,25;26,53;959,01;51,41;1020,00;62,00
27,26;45,00;960,08;26,21;958,32;26,40;27,26;57,90;26,25;26,53;959,20;51,45;1020,00;61,00
27,27;45,08;960,21;26,22;958,50;26,40;27,24;57,50;26,25;26,54;959,35;51,29;1020,00;58,00
27,26;45,15;960,42;26,22;958,73;26,40;27,24;57,50;26,50;26,59;959,57;51,32;1020,00;57,00
27,27;45,19;960,61;26,22;958,91;26,30;27,12;57,20;26,50;26,57;959,76;51,20;1019,00;64,00
27,27;45,22;960,75;26,23;959,02;26,30;27,12;57,20;26,50;26,58;959,88;51,21;1019,00;60,00
27,28;45,24;960,96;26,21;959,11;26,40;27,22;57,10;26,50;26,60;960,03;51,17;1019,00;62,00
27,28;45,24;961,13;26,23;959,45;26,40;27,22;57,10;26,50;26,60;960,29;51,17;1018,00;61,00
27,28;45,25;961,34;26,23;959,62;26,40;27,22;57,10;26,50;26,60;960,48;51,17;1018,00;57,00
27,29;45,28;961,53;26,23;959,75;26,40;27,22;57,10;26,50;26,61;960,64;51,19;1018,00;63,00
27,29;45,29;961,79;26,23;960,10;26,40;27,22;57,20;26,50;26,61;960,94;51,25;1018,00;68,00
27,29;45,26;961,87;26,24;960,13;26,40;27,22;57,20;26,50;26,61;961,00;51,23;1018,00;60,00
27,29;45,24;962,10;26,23;960,34;26,40;27,22;57,20;26,50;26,61;961,22;51,22;1018,00;62,00
27,29;45,23;962,25;26,23;960,50;26,40;27,22;57,20;26,50;26,60;961,38;51,21;1018,00;61,00
27,29;45,22;962,42;26,23;960,66;26,40;27,22;57,20;26,50;26,61;961,54;51,21;1018,00;57,00
