BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
28,62;45,27;998,38;27,87;996,58;27,60;28,85;59,70;28,75;28,21;997,48;52,48;1010,00;61,00
28,64;45,56;998,34;27,88;996,46;27,60;28,85;59,70;28,75;28,22;997,40;52,63;1006,00;60,00
28,64;45,51;998,34;27,87;996,53;27,60;28,81;59,30;28,75;28,22;997,44;52,40;1004,00;60,00
28,64;45,21;998,36;27,87;996,52;27,60;28,81;59,30;28,75;28,22;997,44;52,26;1002,00;60,00
28,64;45,06;998,41;27,87;996,54;27,60;28,80;59,20;28,75;28,22;997,48;52,13;1001,00;60,00
28,65;45,06;998,42;27,88;996,57;27,60;28,80;59,20;28,75;28,22;997,50;52,13;1000,00;60,00
28,65;45,18;998,41;27,90;996,57;27,60;28,78;59,00;28,75;28,23;997,49;52,09;999,00;61,00
