BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
30,36;38,67;1002,01;29,51;1000,03;28,30;28,82;50,30;29,75;29,48;1001,02;44,48;5,00;60,00
30,37;37,60;1002,02;29,57;1000,23;28,30;28,82;50,30;29,75;29,50;1001,13;43,95;22,00;60,00
30,35;37,51;1002,03;29,56;1000,27;28,40;28,95;50,40;29,75;29,52;1001,15;43,96;42,00;57,00
30,34;38,33;1002,09;29,56;1000,33;28,40;28,95;50,40;29,75;29,51;1001,21;44,36;46,00;59,00
30,34;37,82;1002,08;29,52;1000,27;28,40;29,03;51,10;29,75;29,50;1001,17;44,46;41,00;58,00
30,30;36,29;1002,01;29,47;1000,28;28,40;29,03;51,10;29,75;29,48;1001,14;43,70;47,00;65,00
30,31;35,58;1001,98;29,44;1000,28;28,40;29,08;51,60;29,75;29,48;1001,13;43,59;52,00;57,00
30,30;34,88;1002,02;29,45;1000,30;28,40;29,08;51,60;29,75;29,47;1001,16;43,24;52,00;66,00
30,28;34,43;1002,08;29,43;1000,32;28,40;29,01;51,00;29,75;29,47;1001,20;42,72;54,00;61,00
30,25;34,05;1002,08;29,41;1000,37;28,40;29,01;51,00;29,75;29,45;1001,22;42,53;39,00;60,00
30,23;33,87;1002,08;29,37;1000,33;28,50;29,04;50,10;29,75;29,46;1001,20;41,99;49,00;62,00
30,22;33,75;1002,05;29,34;1000,37;28,50;29,04;50,10;29,75;29,45;1001,21;41,92;45,00;60,00
30,22;33,65;1002,07;29,33;1000,32;28,50;28,94;49,10;29,75;29,45;1001,20;41,38;48,00;63,00
30,21;33,91;1002,14;29,34;1000,48;28,50;28,94;49,10;29,75;29,45;1001,31;41,51;71,00;60,00
30,22;35,05;1002,15;29,32;1000,38;28,50;28,88;48,50;29,75;29,45;1001,27;41,77;47,00;63,00
30,22;36,36;1002,11;29,30;1000,26;28,50;28,88;48,50;29,75;29,44;1001,19;42,43;43,00;65,00
30,20;36,19;1002,26;29,26;1000,42;28,50;28,90;48,70;29,75;29,43;1001,34;42,45;83,00;61,00
30,17;35,39;1002,20;29,23;1000,45;28,50;28,90;48,70;29,75;29,41;1001,33;42,04;56,00;64,00
30,17;34,99;1002,22;29,23;1000,43;28,50;29,01;49,80;29,75;29,41;1001,32;42,39;60,00;58,00
30,17;34,66;1002,20;29,23;1000,45;28,50;29,01;49,80;29,75;29,41;1001,33;42,23;92,00;65,00
30,18;34,74;1002,15;29,22;1000,46;28,50;29,05;50,20;29,75;29,41;1001,30;42,47;76,00;59,00
30,16;34,76;1002,22;29,20;1000,46;28,50;29,05;50,20;29,75;29,40;1001,34;42,48;76,00;61,00
30,16;34,73;1002,23;29,18;1000,48;28,50;29,02;49,90;29,75;29,40;1001,35;42,31;78,00;57,00
30,16;34,69;1002,27;29,19;1000,61;28,50;29,02;49,90;29,75;29,40;1001,44;42,30;79,00;58,00
30,16;34,63;1002,36;29,18;1000,54;28,50;28,97;49,40;29,75;29,40;1001,45;42,01;81,00;59,00
30,16;34,55;1002,38;29,15;1000,53;28,50;28,97;49,40;29,75;29,39;1001,45;41,97;79,00;61,00
30,17;34,51;1002,42;29,16;1000,67;28,50;28,94;49,10;29,75;29,40;1001,55;41,81;80,00;67,00
30,17;34,52;1002,44;29,15;1000,65;28,50;28,94;49,10;29,75;29,39;1001,54;41,81;79,00;62,00
30,15;34,22;1002,42;29,14;1000,71;28,50;28,91;48,80;29,75;29,39;1001,57;41,51;79,00;59,00
30,15;34,06;1002,45;29,14;1000,69;28,50;28,91;48,80;29,75;29,39;1001,57;41,43;79,00;56,00
30,15;34,05;1002,51;29,12;1000,60;28,50;28,88;48,50;29,75;29,38;1001,55;41,27;79,00;59,00
30,12;33,74;1002,61;29,08;1000,93;28,50;28,88;48,50;29,75;29,36;1001,77;41,12;78,00;58,00
30,13;33,67;1002,61;29,07;1000,84;28,50;28,86;48,30;29,75;29,36;1001,72;40,98;80,00;60,00
30,13;33,75;1002,66;29,08;1000,96;28,50;28,86;48,30;29,75;29,36;1001,81;41,03;80,00;59,00
30,12;33,79;1002,74;29,05;1000,99;28,50;28,84;48,10;29,75;29,35;1001,87;40,95;79,00;60,00
30,11;33,87;1002,81;29,02;1001,02;28,50;28,84;48,10;29,75;29,35;1001,92;40,99;80,00;60,00
30,10;33,86;1002,87;29,01;1001,18;28,50;28,82;47,90;29,75;29,34;1002,03;40,88;80,00;62,00
30,10;33,86;1003,00;28,99;1001,23;28,50;28,82;47,90;29,75;29,33;1002,12;40,88;80,00;62,00
30,08;33,61;1003,08;28,96;1001,32;28,50;28,81;47,80;29,75;29,32;1002,20;40,70;80,00;57,00
30,07;33,37;1003,15;28,98;1001,49;28,50;28,81;47,80;29,75;29,32;1002,32;40,59;80,00;63,00
30,07;33,22;1003,26;28,95;1001,55;28,50;28,79;47,60;29,75;29,32;1002,40;40,41;80,00;62,00
30,06;33,13;1003,43;28,91;1001,74;28,50;28,79;47,60;29,75;29,30;1002,59;40,37;80,00;62,00
30,05;33,05;1003,67;28,91;1001,83;28,50;28,77;47,40;29,75;29,30;1002,75;40,23;80,00;61,00
30,02;32,98;1003,73;28,89;1002,07;28,50;28,77;47,40;29,75;29,29;1002,90;40,19;80,00;62,00
30,02;32,94;1003,82;28,86;1002,12;28,50;28,74;47,10;29,75;29,28;1002,97;40,02;78,00;59,00
30,01;32,91;1003,99;28,81;1002,16;28,50;28,74;47,10;29,75;29,27;1003,08;40,01;77,00;62,00
30,02;32,83;1004,02;28,79;1002,37;28,40;28,61;46,90;29,75;29,24;1003,19;39,87;76,00;59,00
30,03;32,80;1004,23;28,79;1002,45;28,40;28,61;46,90;29,75;29,24;1003,34;39,85;76,00;62,00
30,04;32,81;1004,24;28,80;1002,52;28,40;28,59;46,70;29,75;29,25;1003,38;39,76;75,00;63,00
30,04;32,80;1004,32;28,82;1002,63;28,40;28,59;46,70;29,75;29,25;1003,47;39,75;76,00;56,00
30,04;32,82;1004,30;28,82;1002,59;28,40;28,58;46,60;29,75;29,25;1003,44;39,71;74,00;66,00
30,04;32,81;1004,37;28,83;1002,73;28,40;28,58;46,60;29,75;29,26;1003,55;39,71;75,00;58,00
30,05;32,82;1004,40;28,82;1002,70;28,40;28,57;46,50;29,75;29,25;1003,55;39,66;75,00;57,00
30,02;32,88;1004,47;28,78;1002,79;28,40;28,57;46,50;29,75;29,24;1003,63;39,69;74,00;57,00
30,01;33,05;1004,43;28,78;1002,76;28,40;28,56;46,40;29,75;29,24;1003,59;39,72;75,00;59,00
30,03;33,19;1004,39;28,80;1002,75;28,40;28,56;46,40;29,75;29,25;1003,57;39,79;76,00;57,00
30,03;33,14;1004,37;28,80;1002,65;28,40;28,57;46,50;29,75;29,24;1003,51;39,82;77,00;57,00
30,03;33,16;1004,32;28,79;1002,63;28,40;28,57;46,50;29,75;29,24;1003,48;39,83;79,00;61,00
30,02;33,07;1004,29;28,79;1002,51;28,40;28,58;46,60;29,75;29,24;1003,40;39,84;78,00;61,00
30,01;32,98;1004,20;28,80;1002,51;28,40;28,58;46,60;29,75;29,24;1003,36;39,79;79,00;60,00
29,98;32,74;1004,15;28,78;1002,48;28,40;28,58;46,60;29,75;29,23;1003,32;39,67;79,00;61,00
