BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
 NAN; NAN; NAN;29,53;960,72;30,50;33,06;56,50;30,00; NAN; NAN; NAN;27,00;60,00
30,78;47,50;962,35;29,52;960,70;30,50;33,06;56,50;30,00;30,20;961,53;52,00;27,00;60,00
30,78;47,90;962,36;29,50;960,64;30,50;33,22;57,30;30,00;30,19;961,50;52,60;27,00;59,00
30,78;47,63;962,35;29,51;960,70;30,50;33,22;57,30;30,00;30,20;961,52;52,46;27,00;60,00
30,78;47,40;962,35;29,51;960,69;30,50;33,31;57,70;30,00;30,20;961,52;52,55;27,00;60,00
30,78;47,12;962,38;29,51;960,71;30,50;33,31;57,70;30,00;30,20;961,55;52,41;27,00;59,00
30,79;47,26;962,41;29,51;960,71;30,50;33,29;57,60;30,00;30,20;961,56;52,43;27,00;59,00
30,79;47,50;962,35;29,51;960,71;30,50;33,29;57,60;30,00;30,20;961,53;52,55;27,00;60,00
30,78;47,29;962,36;29,50;960,70;30,50;33,27;57,50;30,00;30,19;961,53;52,39;27,00;60,00
30,80;47,15;962,40;29,51;960,67;30,50;33,27;57,50;30,00;30,20;961,53;52,33;27,00;60,00
30,80;46,93;962,44;29,51;960,71;30,60;33,46;57,50;30,00;30,23;961,57;52,21;27,00;60,00
30,79;47,03;962,41;29,49;960,67;30,60;33,46;57,50;30,00;30,22;961,54;52,26;27,00;60,00
30,79;47,29;962,34;29,49;960,72;30,60;33,44;57,40;30,00;30,22;961,53;52,34;27,00;60,00
30,77;47,76;962,36;29,49;960,78;30,60;33,44;57,40;30,00;30,21;961,57;52,58;27,00;60,00
30,78;47,83;962,41;29,47;960,67;30,60;33,41;57,30;30,00;30,21;961,54;52,56;27,00;60,00
30,79;47,86;962,41;29,48;960,69;30,60;33,41;57,30;30,00;30,22;961,55;52,58;27,00;60,00
30,80;47,92;962,41;29,50;960,70;30,60;33,48;57,60;30,00;30,22;961,55;52,76;26,00;59,00
30,79;47,76;962,41;29,49;960,69;30,60;33,48;57,60;30,00;30,22;961,55;52,68;27,00;60,00
30,76;47,84;962,40;29,45;960,65;30,60;33,52;57,80;30,00;30,20;961,53;52,82;27,00;61,00
30,76;47,46;962,37;29,44;960,65;30,60;33,52;57,80;30,00;30,20;961,51;52,63;27,00;58,00
30,77;47,40;962,40;29,45;960,72;30,60;33,52;57,80;30,00;30,21;961,56;52,60;27,00;60,00
30,78;47,49;962,38;29,47;960,70;30,60;33,52;57,80;30,00;30,21;961,54;52,64;27,00;60,00
30,78;47,56;962,36;29,48;960,70;30,60;33,50;57,70;30,00;30,21;961,53;52,63;27,00;60,00
30,78;47,42;962,35;29,47;960,66;30,60;33,50;57,70;30,00;30,21;961,50;52,56;27,00;60,00
30,78;47,30;962,38;29,47;960,68;30,60;33,48;57,60;30,00;30,21;961,53;52,45;27,00;60,00
30,78;47,20;962,38;29,48;960,74;30,60;33,48;57,60;30,00;30,22;961,56;52,40;26,00;60,00
30,79;47,13;962,35;29,47;960,67;30,60;33,44;57,40;30,00;30,22;961,51;52,26;27,00;60,00
30,80;47,04;962,36;29,47;960,65;30,60;33,44;57,40;30,00;30,22;961,51;52,22;27,00;59,00
30,80;47,22;962,37;29,48;960,68;30,60;33,37;57,10;30,00;30,22;961,52;52,16;27,00;60,00
30,80;47,28;962,37;29,48;960,72;30,60;33,37;57,10;30,00;30,22;961,54;52,19;28,00;60,00
