BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
 NAN; NAN; NAN;27,70;964,83;28,40;29,04;51,20;28,25; NAN; NAN; NAN;34,00;59,00
28,70;40,68;966,37;27,70;964,84;28,40;29,04;51,20;28,25;28,26;965,61;45,94;34,00;60,00
BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
 NAN; NAN; NAN;27,71;964,77;28,40;29,06;51,40;28,25; NAN; NAN; NAN;35,00;59,00
28,70;40,59;966,39;27,70;964,75;28,40;29,06;51,40;28,25;28,26;965,57;46,00;34,00;59,00
28,70;40,58;966,38;27,70;964,80;28,30;28,92;51,30;28,25;28,24;965,59;45,94;33,00;58,00
28,71;40,57;966,40;27,70;964,78;28,30;28,92;51,30;28,25;28,24;965,59;45,94;34,00;59,00
28,71;40,57;966,33;27,70;964,79;28,30;28,92;51,30;28,25;28,24;965,56;45,94;35,00;60,00
28,71;40,56;966,36;27,70;964,79;28,30;28,92;51,30;28,25;28,24;965,58;45,93;34,00;60,00
28,70;40,54;966,37;27,69;964,79;28,30;28,92;51,30;28,25;28,24;965,58;45,92;34,00;59,00
28,71;40,49;966,36;27,70;964,83;28,30;28,92;51,30;28,25;28,24;965,59;45,90;34,00;60,00
28,70;40,47;966,31;27,69;964,82;28,30;28,93;51,40;28,25;28,23;965,56;45,94;34,00;60,00
28,71;40,45;966,35;27,67;964,76;28,30;28,93;51,40;28,25;28,23;965,55;45,92;34,00;59,00
28,70;40,43;966,37;27,68;964,78;28,30;28,93;51,40;28,25;28,23;965,58;45,91;34,00;59,00
28,71;40,39;966,36;27,69;964,83;28,30;28,93;51,40;28,25;28,24;965,60;45,90;34,00;59,00
