BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
30,99;47,90;961,95;29,59;960,37;31,00;33,98;56,40;30,25;30,46;961,16;52,15;44,00;60,00
30,99;47,53;961,94;29,58;960,33;31,00;33,98;56,40;30,25;30,46;961,14;51,97;43,00;60,00
30,99;47,38;961,89;29,57;960,34;30,90;33,97;57,20;30,25;30,43;961,11;52,29;44,00;60,00
30,98;47,43;961,91;29,57;960,30;30,90;33,97;57,20;30,25;30,42;961,10;52,32;43,00;59,00
30,99;47,41;961,92;29,57;960,33;31,00;34,08;56,80;30,25;30,45;961,13;52,10;44,00;60,00
30,99;47,39;961,98;29,56;960,29;31,00;34,08;56,80;30,25;30,45;961,14;52,09;44,00;60,00
30,99;47,09;961,92;29,56;960,29;31,00;34,01;56,50;30,25;30,45;961,11;51,80;43,00;60,00
30,99;46,83;961,94;29,57;960,34;31,00;34,01;56,50;30,25;30,45;961,14;51,67;44,00;60,00
30,99;46,61;961,94;29,57;960,32;31,00;33,94;56,20;30,25;30,45;961,13;51,40;44,00;60,00
31,00;46,65;961,92;29,58;960,30;31,00;33,94;56,20;30,25;30,46;961,11;51,43;44,00;60,00
31,00;46,66;961,94;29,58;960,33;31,00;33,85;55,80;30,25;30,46;961,13;51,23;44,00;60,00
31,00;46,40;961,90;29,59;960,32;31,00;33,85;55,80;30,25;30,46;961,11;51,10;44,00;60,00
30,99;46,18;961,94;29,58;960,34;31,00;33,80;55,60;30,25;30,46;961,14;50,89;44,00;60,00
30,99;45,94;961,94;29,58;960,35;31,00;33,80;55,60;30,25;30,46;961,15;50,77;44,00;60,00
30,99;45,72;961,92;29,58;960,32;31,00;33,75;55,40;30,25;30,46;961,12;50,56;44,00;60,00
30,99;45,74;961,93;29,57;960,31;31,00;33,75;55,40;30,25;30,45;961,12;50,57;44,00;60,00
30,99;45,63;961,91;29,57;960,33;31,00;33,69;55,10;30,25;30,45;961,12;50,37;44,00;60,00
31,00;45,48;961,94;29,57;960,31;31,00;33,69;55,10;30,25;30,46;961,12;50,29;44,00;60,00
31,00;45,37;961,95;29,58;960,35;31,00;33,67;55,00;30,25;30,46;961,15;50,19;44,00;60,00
30,99;45,58;961,91;29,57;960,29;31,00;33,67;55,00;30,25;30,45;961,10;50,29;44,00;60,00
31,00;45,47;961,94;29,57;960,32;31,00;33,64;54,90;30,25;30,45;961,13;50,19;44,00;60,00
30,99;45,36;961,89;29,58;960,32;31,00;33,64;54,90;30,25;30,46;961,11;50,13;44,00;60,00
31,00;45,36;961,96;29,57;960,29;31,00;33,62;54,80;30,25;30,46;961,13;50,08;44,00;60,00
30,99;45,88;961,88;29,58;960,32;31,00;33,62;54,80;30,25;30,46;961,10;50,34;44,00;60,00
30,99;45,80;961,92;29,58;960,30;31,00;33,62;54,80;30,25;30,46;961,11;50,30;44,00;60,00
31,00;45,58;961,90;29,59;960,47;31,00;33,62;54,80;30,25;30,46;961,19;50,19;44,00;60,00
30,99;45,45;961,90;29,59;960,30;31,00;33,64;54,90;30,25;30,46;961,10;50,17;44,00;60,00
31,00;45,36;961,93;29,59;960,29;31,00;33,64;54,90;30,25;30,46;961,11;50,13;44,00;60,00
31,00;45,31;961,90;29,58;960,26;31,00;33,67;55,00;30,25;30,46;961,08;50,16;44,00;60,00
31,00;45,25;961,90;29,59;960,30;31,00;33,67;55,00;30,25;30,46;961,10;50,12;44,00;60,00
31,00;45,23;961,91;29,60;960,29;31,00;33,67;55,00;30,25;30,46;961,10;50,12;44,00;60,00
31,00;45,25;961,90;29,59;960,26;31,00;33,67;55,00;30,25;30,46;961,08;50,12;44,00;60,00
30,99;45,42;961,93;29,57;960,22;31,00;33,64;54,90;30,25;30,45;961,08;50,16;44,00;60,00
30,99;45,78;961,87;29,59;960,32;31,00;33,64;54,90;30,25;30,46;961,10;50,34;44,00;60,00
30,99;45,94;961,86;29,59;960,25;31,00;33,62;54,80;30,25;30,46;961,06;50,37;44,00;60,00
31,00;45,78;961,89;29,59;960,25;31,00;33,62;54,80;30,25;30,46;961,07;50,29;44,00;60,00
31,01;45,63;961,92;29,61;960,27;31,00;33,62;54,80;30,25;30,47;961,10;50,22;44,00;60,00
31,00;45,42;961,92;29,60;960,30;31,00;33,62;54,80;30,25;30,46;961,11;50,11;44,00;60,00
31,00;45,29;961,90;29,59;960,31;31,00;33,62;54,80;30,25;30,46;961,11;50,05;44,00;60,00
31,00;45,17;961,88;29,59;960,32;31,00;33,62;54,80;30,25;30,46;961,10;49,98;44,00;60,00
30,99;45,00;961,91;29,58;960,27;31,00;33,60;54,70;30,25;30,46;961,09;49,85;44,00;60,00
30,99;45,00;961,92;29,57;960,28;31,00;33,60;54,70;30,25;30,45;961,10;49,85;43,00;60,00
31,00;45,01;961,92;29,59;960,35;31,00;33,60;54,70;30,25;30,46;961,13;49,85;44,00;61,00
30,99;45,11;961,87;29,59;960,31;31,00;33,60;54,70;30,25;30,46;961,09;49,90;44,00;60,00
30,99;45,04;961,92;29,57;960,26;31,00;33,60;54,70;30,25;30,45;961,09;49,87;44,00;60,00
30,98;44,92;961,91;29,59;960,29;31,00;33,60;54,70;30,25;30,45;961,10;49,81;44,00;60,00
30,98;45,26;961,91;29,57;960,30;31,00;33,60;54,70;30,25;30,45;961,11;49,98;44,00;60,00
30,98;45,46;961,90;29,59;960,35;31,00;33,60;54,70;30,25;30,45;961,12;50,08;44,00;60,00
30,99;45,38;961,93;29,57;960,32;31,00;33,58;54,60;30,25;30,45;961,12;49,99;44,00;60,00
30,99;45,22;961,91;29,59;960,36;31,00;33,58;54,60;30,25;30,46;961,14;49,91;44,00;60,00
30,99;45,09;961,87;29,59;960,34;31,00;33,60;54,70;30,25;30,46;961,11;49,89;44,00;60,00
30,99;44,93;961,90;29,60;960,29;31,00;33,60;54,70;30,25;30,46;961,09;49,81;43,00;60,00
31,00;44,85;961,91;29,59;960,29;31,00;33,62;54,80;30,25;30,46;961,10;49,82;44,00;60,00
30,99;44,75;961,94;29,58;960,33;31,00;33,62;54,80;30,25;30,46;961,14;49,77;44,00;60,00
30,99;44,67;961,91;29,59;960,29;31,00;33,58;54,60;30,25;30,46;961,10;49,63;44,00;60,00
31,00;44,57;961,96;29,58;960,34;31,00;33,58;54,60;30,25;30,46;961,15;49,58;44,00;60,00
30,99;44,51;961,96;29,57;960,32;31,00;33,55;54,50;30,25;30,45;961,14;49,50;44,00;60,00
30,99;44,44;961,90;29,57;960,36;31,00;33,55;54,50;30,25;30,45;961,13;49,47;44,00;60,00
30,99;44,43;961,93;29,57;960,32;31,00;33,51;54,30;30,25;30,45;961,12;49,36;44,00;60,00
30,99;44,54;961,91;29,57;960,33;31,00;33,51;54,30;30,25;30,45;961,12;49,42;44,00;60,00
31,00;44,84;961,87;29,57;960,33;31,00;33,49;54,20;30,25;30,45;961,10;49,52;44,00;60,00
31,00;45,32;961,94;29,57;960,33;31,00;33,49;54,20;30,25;30,46;961,14;49,76;44,00;60,00
31,00;45,85;961,90;29,58;960,28;31,00;33,51;54,30;30,25;30,46;961,09;50,07;44,00;60,00
31,00;46,55;961,96;29,58;960,29;31,00;33,51;54,30;30,25;30,46;961,12;50,42;44,00;60,00
30,98;46,88;961,86;29,57;960,26;31,00;33,53;54,40;30,25;30,45;961,06;50,64;44,00;60,00
30,98;47,84;961,90;29,58;960,29;31,00;33,53;54,40;30,25;30,45;961,10;51,12;44,00;60,00
30,99;48,01;961,91;29,59;960,30;31,00;33,62;54,80;30,25;30,46;961,11;51,40;44,00;60,00
30,98;47,94;961,96;29,57;960,27;31,00;33,62;54,80;30,25;30,45;961,12;51,37;44,00;60,00
30,99;47,75;961,95;29,58;960,25;31,00;33,82;55,70;30,25;30,46;961,10;51,72;44,00;60,00
30,99;47,41;961,90;29,57;960,29;31,00;33,82;55,70;30,25;30,45;961,10;51,56;44,00;60,00
31,00;47,34;961,91;29,58;960,30;31,00;33,94;56,20;30,25;30,46;961,10;51,77;44,00;60,00
31,00;47,29;961,90;29,59;960,32;31,00;33,94;56,20;30,25;30,46;961,11;51,74;44,00;60,00
31,00;47,22;961,94;29,59;960,28;31,00;33,94;56,20;30,25;30,46;961,11;51,71;44,00;60,00
31,00;46,91;961,91;29,59;960,25;31,00;33,94;56,20;30,25;30,46;961,08;51,56;44,00;60,00
31,00;46,79;961,92;29,59;960,27;31,00;33,87;55,90;30,25;30,46;961,09;51,34;44,00;60,00
31,01;47,05;961,87;29,59;960,27;31,00;33,87;55,90;30,25;30,46;961,07;51,47;44,00;59,00
31,02;47,04;961,91;29,59;960,29;31,00;33,82;55,70;30,25;30,47;961,10;51,37;44,00;60,00
31,01;46,91;961,89;29,61;960,29;31,00;33,82;55,70;30,25;30,47;961,09;51,31;44,00;60,00
31,01;47,08;961,88;29,61;960,27;31,00;33,78;55,50;30,25;30,47;961,08;51,29;44,00;60,00
31,01;47,21;961,88;29,60;960,27;31,00;33,78;55,50;30,25;30,47;961,08;51,35;44,00;60,00
31,01;47,08;961,95;29,59;960,37;31,00;33,75;55,40;30,25;30,46;961,16;51,24;44,00;60,00
31,01;46,98;961,91;29,60;960,29;31,00;33,75;55,40;30,25;30,47;961,10;51,19;44,00;60,00
31,01;46,84;961,88;29,60;960,31;31,00;33,78;55,50;30,25;30,46;961,10;51,17;44,00;60,00
31,02;46,78;961,92;29,59;960,25;31,00;33,78;55,50;30,25;30,47;961,09;51,14;44,00;60,00
31,01;46,66;961,84;29,60;960,30;31,00;33,80;55,60;30,25;30,46;961,07;51,13;44,00;60,00
31,02;46,79;961,93;29,61;960,30;31,00;33,80;55,60;30,25;30,47;961,11;51,19;44,00;60,00
31,03;47,04;961,88;29,60;960,25;31,00;33,85;55,80;30,25;30,47;961,07;51,42;44,00;60,00
31,02;47,04;961,87;29,62;960,31;31,00;33,85;55,80;30,25;30,47;961,09;51,42;44,00;60,00
31,03;47,10;961,88;29,61;960,20;31,00;33,87;55,90;30,25;30,47;961,04;51,50;44,00;60,00
31,03;47,24;961,85;29,60;960,22;31,00;33,87;55,90;30,25;30,47;961,04;51,57;44,00;60,00
31,03;47,36;961,84;29,60;960,26;31,00;33,89;56,00;30,25;30,47;961,05;51,68;44,00;60,00
31,03;47,45;961,89;29,61;960,28;31,00;33,89;56,00;30,25;30,47;961,08;51,72;44,00;60,00
31,03;47,36;961,91;29,61;960,25;31,00;33,91;56,10;30,25;30,47;961,08;51,73;44,00;60,00
31,04;47,15;961,90;29,62;960,29;31,00;33,91;56,10;30,25;30,48;961,09;51,63;44,00;60,00
31,04;47,13;961,92;29,62;960,26;31,00;33,96;56,30;30,25;30,48;961,09;51,72;44,00;59,00
31,04;47,02;961,87;29,62;960,34;31,00;33,96;56,30;30,25;30,48;961,10;51,66;44,00;60,00
31,04;47,03;961,87;29,63;960,23;31,00;33,91;56,10;30,25;30,48;961,05;51,57;44,00;60,00
31,04;47,29;961,87;29,62;960,27;31,00;33,91;56,10;30,25;30,48;961,07;51,70;44,00;60,00
31,05;47,20;961,92;29,63;960,25;31,00;33,89;56,00;30,25;30,48;961,09;51,60;44,00;60,00
31,05;47,03;961,91;29,64;960,32;31,00;33,89;56,00;30,25;30,48;961,12;51,52;44,00;60,00
31,05;46,65;961,88;29,63;960,28;31,00;33,89;56,00;30,25;30,48;961,08;51,32;44,00;60,00
31,04;46,15;961,87;29,62;960,25;31,00;33,89;56,00;30,25;30,48;961,06;51,07;44,00;60,00
31,05;46,17;961,92;29,63;960,28;31,00;33,85;55,80;30,25;30,48;961,10;50,98;44,00;60,00
31,05;46,33;961,89;29,62;960,26;31,00;33,85;55,80;30,25;30,48;961,08;51,06;44,00;60,00
31,05;46,40;961,89;29,62;960,32;31,00;33,78;55,50;30,25;30,48;961,10;50,95;44,00;59,00
31,05;46,37;961,89;29,63;960,25;31,00;33,78;55,50;30,25;30,48;961,07;50,94;44,00;60,00
31,06;46,38;961,86;29,63;960,31;31,00;33,73;55,30;30,25;30,48;961,08;50,84;44,00;60,00
31,06;46,48;961,91;29,63;960,26;31,00;33,73;55,30;30,25;30,48;961,09;50,89;44,00;60,00
31,06;46,67;961,91;29,65;960,33;31,00;33,75;55,40;30,25;30,49;961,12;51,03;44,00;60,00
31,06;46,85;961,85;29,64;960,25;31,00;33,75;55,40;30,25;30,49;961,05;51,13;44,00;60,00
31,06;47,29;961,91;29,63;960,25;31,00;33,80;55,60;30,25;30,48;961,08;51,45;44,00;60,00
31,05;47,67;961,87;29,62;960,25;31,00;33,80;55,60;30,25;30,48;961,06;51,63;44,00;60,00
31,04;47,50;961,84;29,62;960,24;31,00;33,85;55,80;30,25;30,48;961,04;51,65;44,00;60,00
31,05;47,42;961,88;29,62;960,28;31,00;33,85;55,80;30,25;30,48;961,08;51,61;44,00;60,00
31,05;47,36;961,86;29,64;960,33;31,00;33,94;56,20;30,25;30,48;961,10;51,78;44,00;60,00
31,05;47,28;961,90;29,63;960,28;31,00;33,94;56,20;30,25;30,48;961,09;51,74;44,00;60,00
31,05;47,12;961,86;29,64;960,29;31,00;34,01;56,50;30,25;30,48;961,08;51,81;44,00;60,00
31,05;47,05;961,86;29,63;960,25;31,00;34,01;56,50;30,25;30,48;961,06;51,78;44,00;60,00
31,05;46,71;961,90;29,63;960,28;31,00;33,96;56,30;30,25;30,48;961,09;51,51;44,00;60,00
