BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
31,11;45,71;961,96;29,71;960,35;31,00;33,85;55,80;30,25;30,52;961,16;50,76;47,00;60,00
31,11;45,72;961,91;29,70;960,30;31,00;33,85;55,80;30,25;30,51;961,11;50,76;47,00;60,00
31,12;45,71;961,96;29,71;960,32;31,00;33,85;55,80;30,25;30,52;961,14;50,76;47,00;60,00
31,12;45,64;961,92;29,72;960,35;31,00;33,85;55,80;30,25;30,52;961,14;50,72;47,00;60,00
31,12;45,58;961,91;29,71;960,29;31,00;33,82;55,70;30,25;30,52;961,10;50,64;47,00;60,00
31,13;45,49;961,97;29,72;960,37;31,00;33,82;55,70;30,25;30,52;961,17;50,59;47,00;60,00
31,12;45,38;961,95;29,72;960,34;31,00;33,82;55,70;30,25;30,52;961,14;50,54;47,00;60,00
31,12;45,27;961,96;29,72;960,34;31,00;33,82;55,70;30,25;30,52;961,15;50,48;47,00;60,00
31,13;45,20;961,92;29,71;960,29;31,00;33,78;55,50;30,25;30,52;961,10;50,35;47,00;60,00
31,13;45,12;961,91;29,72;960,32;31,00;33,78;55,50;30,25;30,52;961,11;50,31;47,00;60,00
31,13;45,09;961,93;29,72;960,33;31,00;33,75;55,40;30,25;30,52;961,13;50,24;47,00;60,00
31,13;45,11;961,91;29,73;960,34;31,00;33,75;55,40;30,25;30,53;961,12;50,26;47,00;60,00
31,12;45,18;961,97;29,72;960,32;31,00;33,71;55,20;30,25;30,52;961,14;50,19;47,00;59,00
31,12;45,17;961,90;29,72;960,32;31,00;33,71;55,20;30,25;30,52;961,11;50,18;46,00;60,00
31,13;45,13;961,92;29,72;960,33;31,00;33,69;55,10;30,25;30,52;961,12;50,12;47,00;60,00
31,13;45,04;961,91;29,72;960,31;31,00;33,69;55,10;30,25;30,52;961,11;50,07;47,00;60,00
31,14;44,96;961,95;29,73;960,38;31,00;33,69;55,10;30,25;30,53;961,16;50,03;47,00;61,00
31,14;44,85;961,95;29,73;960,37;31,00;33,69;55,10;30,25;30,53;961,16;49,98;47,00;60,00
31,13;44,78;961,94;29,73;960,35;31,00;33,67;55,00;30,25;30,53;961,15;49,89;47,00;60,00
31,13;44,71;961,88;29,72;960,36;31,00;33,67;55,00;30,25;30,52;961,12;49,86;47,00;60,00
31,13;44,65;961,93;29,72;960,37;31,00;33,64;54,90;30,25;30,52;961,15;49,77;47,00;60,00
31,13;44,56;961,93;29,71;960,34;31,00;33,64;54,90;30,25;30,52;961,13;49,73;47,00;60,00
31,12;44,49;961,89;29,71;960,35;31,00;33,62;54,80;30,25;30,52;961,12;49,64;47,00;60,00
31,12;44,44;961,92;29,72;960,37;31,00;33,62;54,80;30,25;30,52;961,15;49,62;47,00;60,00
31,13;44,42;961,96;29,71;960,33;31,00;33,58;54,60;30,25;30,52;961,15;49,51;47,00;60,00
31,13;44,39;961,98;29,71;960,35;31,00;33,58;54,60;30,25;30,52;961,16;49,49;47,00;60,00
31,13;44,35;961,95;29,71;960,39;31,00;33,55;54,50;30,25;30,52;961,17;49,43;47,00;60,00
31,13;44,34;961,95;29,72;960,41;31,00;33,55;54,50;30,25;30,52;961,18;49,42;47,00;60,00
31,13;44,32;961,99;29,70;960,38;31,00;33,53;54,40;30,25;30,52;961,18;49,36;47,00;60,00
31,13;44,31;961,98;29,73;960,46;31,00;33,53;54,40;30,25;30,53;961,22;49,35;47,00;60,00
31,12;44,29;962,01;29,70;960,40;31,00;33,53;54,40;30,25;30,52;961,20;49,35;47,00;60,00
31,12;44,27;962,03;29,70;960,40;31,00;33,53;54,40;30,25;30,52;961,21;49,34;47,00;60,00
31,12;44,26;961,97;29,70;960,41;31,00;33,51;54,30;30,25;30,52;961,19;49,28;47,00;60,00
31,12;44,25;961,97;29,70;960,41;31,00;33,51;54,30;30,25;30,52;961,19;49,27;47,00;60,00
31,11;44,24;961,95;29,70;960,39;31,00;33,51;54,30;30,25;30,51;961,17;49,27;47,00;60,00
31,13;44,25;961,94;29,70;960,42;31,00;33,51;54,30;30,25;30,52;961,18;49,27;47,00;60,00
31,13;44,25;961,96;29,71;960,41;31,00;33,51;54,30;30,25;30,52;961,19;49,28;47,00;60,00
31,13;44,24;962,00;29,70;960,37;31,00;33,51;54,30;30,25;30,52;961,18;49,27;47,00;60,00
31,13;44,23;961,98;29,71;960,38;31,00;33,51;54,30;30,25;30,52;961,18;49,26;47,00;60,00
31,13;44,22;961,97;29,71;960,42;31,00;33,51;54,30;30,25;30,52;961,19;49,26;47,00;60,00
31,13;44,18;961,94;29,70;960,40;31,00;33,51;54,30;30,25;30,52;961,17;49,24;47,00;60,00
31,13;44,14;961,91;29,71;960,38;31,00;33,51;54,30;30,25;30,52;961,15;49,22;47,00;60,00
31,13;44,10;961,97;29,70;960,28;31,00;33,49;54,20;30,25;30,52;961,12;49,15;47,00;60,00
31,14;44,09;961,93;29,71;960,38;31,00;33,49;54,20;30,25;30,53;961,15;49,15;46,00;60,00
31,14;44,08;961,94;29,71;960,37;31,00;33,49;54,20;30,25;30,52;961,16;49,14;47,00;60,00
31,14;44,06;961,98;29,72;960,41;31,00;33,49;54,20;30,25;30,53;961,20;49,13;47,00;60,00
31,14;44,00;961,95;29,71;960,35;31,00;33,49;54,20;30,25;30,53;961,15;49,10;47,00;60,00
31,14;43,90;961,95;29,72;960,40;31,00;33,49;54,20;30,25;30,53;961,18;49,05;47,00;60,00
31,15;43,82;961,96;29,73;960,39;31,00;33,47;54,10;30,25;30,53;961,17;48,96;47,00;60,00
31,15;43,76;961,98;29,71;960,50;31,00;33,47;54,10;30,25;30,53;961,24;48,93;47,00;59,00
31,15;43,71;961,97;29,72;960,39;31,00;33,45;54,00;30,25;30,53;961,18;48,85;47,00;60,00
31,14;43,59;961,98;29,72;960,42;31,00;33,45;54,00;30,25;30,53;961,20;48,80;47,00;60,00
31,14;43,53;961,96;29,70;960,34;31,00;33,42;53,90;30,25;30,52;961,15;48,71;47,00;60,00
31,15;43,50;961,92;29,72;960,39;31,00;33,42;53,90;30,25;30,53;961,16;48,70;47,00;60,00
31,15;43,58;961,94;29,72;960,38;31,00;33,38;53,70;30,25;30,53;961,16;48,64;47,00;60,00
31,15;43,70;961,94;29,73;960,38;31,00;33,38;53,70;30,25;30,53;961,16;48,70;47,00;60,00
31,14;43,67;961,94;29,71;960,35;31,00;33,36;53,60;30,25;30,52;961,15;48,64;48,00;60,00
31,14;43,76;961,98;29,71;960,39;31,00;33,36;53,60;30,25;30,52;961,18;48,68;47,00;60,00
31,15;43,87;961,94;29,71;960,29;31,00;33,38;53,70;30,25;30,53;961,12;48,78;47,00;60,00
31,15;43,90;961,96;29,71;960,34;31,00;33,38;53,70;30,25;30,53;961,15;48,80;47,00;60,00
31,15;43,93;961,96;29,72;960,33;31,00;33,38;53,70;30,25;30,53;961,14;48,82;48,00;60,00
