BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
30,86;44,98;961,91;29,36;960,31;31,00;33,38;53,70;29,50;30,18;961,11;49,34;39,00;60,00
BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
30,83;46,02;961,91;29,33;960,28;31,00;33,53;54,40;29,50;30,16;961,09;50,21;39,00;60,00
30,85;46,30;961,97;29,33;960,24;31,00;33,53;54,40;29,50;30,17;961,11;50,35;39,00;60,00
30,84;46,15;961,91;29,33;960,23;31,00;33,67;55,00;29,50;30,17;961,07;50,57;39,00;60,00
30,84;45,37;961,90;29,34;960,28;31,00;33,67;55,00;29,50;30,17;961,09;50,18;39,00;60,00
30,84;44,95;961,89;29,33;960,27;31,00;33,73;55,30;29,50;30,17;961,08;50,12;39,00;60,00
30,83;44,35;961,90;29,33;960,28;31,00;33,73;55,30;29,50;30,17;961,09;49,82;39,00;60,00
30,84;44,00;961,92;29,33;960,26;31,00;33,73;55,30;29,50;30,17;961,09;49,65;39,00;60,00
30,84;43,68;961,94;29,33;960,29;31,00;33,73;55,30;29,50;30,17;961,11;49,49;38,00;59,00
30,84;43,51;961,96;29,33;960,29;31,00;33,67;55,00;29,50;30,17;961,13;49,25;39,00;60,00
30,85;43,40;961,92;29,33;960,26;31,00;33,67;55,00;29,50;30,17;961,09;49,20;39,00;60,00
30,83;43,28;961,89;29,33;960,30;31,00;33,55;54,50;29,50;30,16;961,10;48,89;39,00;60,00
30,82;43,18;961,89;29,31;960,27;31,00;33,55;54,50;29,50;30,16;961,08;48,84;39,00;60,00
30,82;43,12;961,91;29,31;960,25;31,00;33,45;54,00;29,50;30,16;961,08;48,56;39,00;60,00
30,83;43,09;961,92;29,33;960,28;31,00;33,45;54,00;29,50;30,16;961,10;48,54;39,00;60,00
30,82;43,05;961,88;29,32;960,25;31,00;33,36;53,60;29,50;30,16;961,06;48,33;39,00;60,00
30,81;43,02;961,88;29,31;960,25;31,00;33,36;53,60;29,50;30,16;961,07;48,31;39,00;60,00
30,82;43,02;961,87;29,31;960,27;31,00;33,29;53,30;29,50;30,16;961,07;48,16;39,00;60,00
30,83;43,02;961,89;29,33;960,35;31,00;33,29;53,30;29,50;30,16;961,12;48,16;39,00;60,00
30,82;43,02;961,86;29,33;960,28;31,00;33,27;53,20;29,50;30,16;961,07;48,11;39,00;60,00
30,83;43,02;961,92;29,33;960,27;31,00;33,27;53,20;29,50;30,16;961,09;48,11;40,00;60,00
30,83;43,01;961,89;29,32;960,27;31,00;33,23;53,00;29,50;30,16;961,08;48,00;39,00;60,00
