BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
31,69;44,83;96,20;30,38;95,96;31,50;35,34;57,80;30,75;31,08;96,08;51,31;95,00;60,00
31,69;44,54;96,21;30,39;95,97;31,50;35,34;57,80;30,75;31,08;96,09;51,17;95,00;60,00
31,70;44,34;96,21;30,37;95,96;31,50;35,53;58,50;30,75;31,08;96,08;51,42;95,00;60,00
31,69;44,24;96,20;30,37;95,96;31,50;35,53;58,50;30,75;31,08;96,08;51,37;95,00;59,00
31,69;44,24;96,21;30,38;95,96;31,50;35,45;58,20;30,75;31,08;96,08;51,22;95,00;59,00
31,71;44,06;96,20;30,39;95,97;31,50;35,45;58,20;30,75;31,09;96,08;51,13;95,00;60,00
31,72;43,93;96,21;30,39;95,97;31,50;35,39;58,00;30,75;31,09;96,09;50,97;95,00;59,00
31,72;43,85;96,20;30,39;95,97;31,50;35,39;58,00;30,75;31,09;96,08;50,93;95,00;60,00
31,72;43,81;96,21;30,39;95,96;31,50;35,31;57,70;30,75;31,09;96,08;50,75;95,00;59,00
31,73;43,81;96,20;30,41;95,97;31,50;35,31;57,70;30,75;31,10;96,08;50,75;95,00;59,00
31,73;43,83;96,21;30,40;95,97;31,50;35,29;57,60;30,75;31,10;96,09;50,72;95,00;59,00
31,73;44,04;96,21;30,40;95,96;31,50;35,29;57,60;30,75;31,10;96,08;50,82;95,00;59,00
31,73;44,10;96,20;30,41;95,96;31,50;35,26;57,50;30,75;31,10;96,08;50,80;95,00;60,00
31,73;44,04;96,20;30,42;95,96;31,50;35,26;57,50;30,75;31,10;96,08;50,77;95,00;59,00
31,74;44,14;96,20;30,41;95,96;31,50;35,24;57,40;30,75;31,10;96,08;50,77;95,00;60,00
31,74;44,37;96,21;30,42;95,96;31,50;35,24;57,40;30,75;31,10;96,09;50,88;95,00;60,00
31,74;44,54;96,21;30,42;95,96;31,50;35,26;57,50;30,75;31,10;96,08;51,02;95,00;60,00
31,75;44,72;96,21;30,44;95,96;31,50;35,26;57,50;30,75;31,11;96,09;51,11;96,00;59,00
31,76;44,88;96,21;30,44;95,96;31,60;35,55;57,80;30,75;31,14;96,08;51,34;96,00;59,00
31,76;44,95;96,20;30,43;95,96;31,60;35,55;57,80;30,75;31,13;96,08;51,37;96,00;59,00
31,76;45,15;96,21;30,44;95,97;31,60;35,69;58,30;30,75;31,14;96,09;51,73;96,00;58,00
31,77;45,52;96,21;30,45;95,96;31,60;35,69;58,30;30,75;31,14;96,08;51,91;96,00;59,00
31,77;45,64;96,20;30,45;95,96;31,60;35,80;58,70;30,75;31,14;96,08;52,17;96,00;60,00
31,77;45,89;96,20;30,45;95,96;31,60;35,80;58,70;30,75;31,14;96,08;52,30;96,00;59,00
31,78;46,04;96,20;30,46;95,96;31,60;35,85;58,90;30,75;31,15;96,08;52,47;96,00;60,00
31,78;45,75;96,21;30,44;95,96;31,60;35,85;58,90;30,75;31,14;96,08;52,33;96,00;59,00
31,78;45,23;96,21;30,45;95,96;31,60;35,93;59,20;30,75;31,14;96,08;52,22;96,00;59,00
31,78;44,64;96,21;30,44;95,96;31,60;35,93;59,20;30,75;31,14;96,08;51,92;96,00;59,00
31,77;44,70;96,20;30,45;95,96;31,60;35,91;59,10;30,75;31,14;96,08;51,90;96,00;58,00
31,77;44,61;96,20;30,42;95,96;31,60;35,91;59,10;30,75;31,13;96,08;51,85;96,00;60,00
31,76;45,03;96,21;30,42;95,96;31,60;35,77;58,60;30,75;31,13;96,09;51,81;95,00;59,00
31,77;45,06;96,20;30,43;95,96;31,60;35,77;58,60;30,75;31,14;96,08;51,83;95,00;60,00
31,78;44,95;96,21;30,44;95,97;31,60;35,72;58,40;30,75;31,14;96,09;51,67;95,00;59,00
31,79;44,93;96,20;30,44;95,96;31,60;35,72;58,40;30,75;31,14;96,08;51,66;95,00;59,00
31,79;44,90;96,21;30,44;95,96;31,60;35,72;58,40;30,75;31,15;96,09;51,65;95,00;59,00
31,79;44,80;96,20;30,44;95,96;31,60;35,72;58,40;30,75;31,15;96,08;51,60;95,00;59,00
31,80;44,72;96,21;30,45;95,96;31,60;35,72;58,40;30,75;31,15;96,08;51,56;95,00;59,00
