BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
26,51;55,55;96,25;25,57;96,01;26,00;27,21;67,70;25,75;25,96;96,13;61,62;54,00;60,00
26,54;55,79;96,25;25,58;96,02;26,00;27,21;67,70;25,75;25,97;96,14;61,74;76,00;60,00
26,56;56,03;96,26;25,60;96,01;26,00;27,28;69,60;25,75;25,98;96,14;62,82;50,00;60,00
26,57;56,17;96,26;25,62;96,02;26,00;27,28;69,60;25,75;25,99;96,14;62,88;52,00;60,00
26,57;56,07;96,25;25,62;96,02;26,00;27,29;69,90;25,75;25,99;96,14;62,98;79,00;60,00
26,58;55,86;96,26;25,62;96,01;26,00;27,29;69,90;25,75;25,99;96,14;62,88;79,00;61,00
26,58;55,78;96,25;25,61;96,02;26,00;27,29;70,00;25,75;25,99;96,13;62,89;80,00;60,00
26,60;55,55;96,26;25,63;96,01;26,00;27,29;70,00;25,75;26,00;96,14;62,77;80,00;60,00
26,60;55,46;96,26;25,64;96,01;26,00;27,29;69,80;25,75;26,00;96,13;62,63;79,00;60,00
26,61;55,23;96,26;25,64;96,01;26,00;27,29;69,80;25,75;26,00;96,14;62,52;79,00;60,00
26,61;54,93;96,26;25,64;96,02;26,10;27,43;69,70;25,75;26,03;96,14;62,32;78,00;60,00
26,62;54,69;96,26;25,66;96,02;26,10;27,43;69,70;25,75;26,03;96,14;62,19;65,00;61,00
26,63;54,55;96,26;25,66;96,02;26,10;27,42;69,60;25,75;26,03;96,14;62,08;79,00;61,00
26,63;54,52;96,26;25,66;96,01;26,10;27,42;69,60;25,75;26,03;96,14;62,06;78,00;60,00
26,64;54,49;96,26;25,67;96,02;26,10;27,42;69,50;25,75;26,04;96,14;61,99;78,00;60,00
26,64;54,38;96,26;25,66;96,01;26,10;27,42;69,50;25,75;26,04;96,14;61,94;79,00;60,00
26,64;54,29;96,26;25,66;96,01;26,10;27,41;69,30;25,75;26,04;96,14;61,79;78,00;60,00
26,65;54,11;96,26;25,69;96,02;26,10;27,41;69,30;25,75;26,05;96,14;61,70;78,00;60,00
26,66;54,02;96,26;25,67;96,01;26,10;27,40;69,00;25,75;26,05;96,13;61,51;59,00;60,00
26,68;54,29;96,26;25,71;96,02;26,10;27,40;69,00;25,75;26,06;96,14;61,65;55,00;60,00
26,69;54,79;96,26;25,73;96,02;26,10;27,38;68,60;25,75;26,07;96,14;61,69;68,00;60,00
26,69;55,03;96,25;25,73;96,02;26,10;27,38;68,60;25,75;26,07;96,13;61,82;75,00;60,00
26,70;54,89;96,26;25,73;96,02;26,10;27,38;68,50;25,75;26,07;96,14;61,69;76,00;60,00
26,71;54,73;96,26;25,74;96,02;26,10;27,38;68,50;25,75;26,08;96,14;61,62;67,00;60,00
26,73;54,75;96,26;25,76;96,02;26,10;27,39;68,70;25,75;26,09;96,14;61,72;71,00;60,00
26,75;54,57;96,26;25,77;96,02;26,10;27,39;68,70;25,75;26,09;96,14;61,63;46,00;60,00
26,75;54,37;96,26;25,77;96,02;26,20;27,52;68,60;25,75;26,12;96,14;61,48;61,00;60,00
26,76;54,32;96,26;25,78;96,02;26,20;27,52;68,60;25,75;26,12;96,14;61,46;33,00;60,00
26,78;54,48;96,26;25,81;96,02;26,20;27,52;68,50;25,75;26,13;96,14;61,49;78,00;60,00
26,78;54,47;96,26;25,81;96,02;26,20;27,52;68,50;25,75;26,13;96,14;61,49;53,00;60,00
26,77;54,38;96,26;25,80;96,01;26,20;27,51;68,40;25,75;26,13;96,14;61,39;79,00;60,00
26,78;54,34;96,26;25,80;96,01;26,20;27,51;68,40;25,75;26,13;96,14;61,37;78,00;61,00
26,79;54,27;96,26;25,81;96,02;26,20;27,52;68,50;25,75;26,14;96,14;61,39;77,00;60,00
26,79;54,15;96,25;25,83;96,02;26,20;27,52;68,50;26,75;26,39;96,14;61,32;78,00;61,00
26,79;54,04;96,25;25,82;96,02;26,20;27,51;68,30;26,75;26,39;96,14;61,17;78,00;61,00
26,80;54,01;96,26;25,83;96,02;26,20;27,51;68,30;26,75;26,39;96,14;61,16;79,00;60,00
26,79;53,89;96,26;25,83;96,02;26,20;27,50;68,00;26,75;26,39;96,14;60,94;80,00;61,00
26,80;53,75;96,26;25,81;96,01;26,20;27,50;68,00;26,75;26,39;96,14;60,87;79,00;61,00
26,80;53,74;96,26;25,83;96,02;26,20;27,49;67,80;26,75;26,39;96,14;60,77;80,00;60,00
26,80;53,74;96,26;25,83;96,02;26,20;27,49;67,80;26,75;26,40;96,14;60,77;79,00;61,00
26,80;53,71;96,26;25,83;96,02;26,30;27,62;67,60;26,75;26,42;96,14;60,66;79,00;60,00
26,81;53,75;96,26;25,83;96,02;26,30;27,62;67,60;26,75;26,42;96,14;60,67;80,00;60,00
26,81;53,81;96,26;25,84;96,02;26,30;27,61;67,50;26,75;26,42;96,14;60,66;78,00;60,00
26,81;53,93;96,26;25,83;96,02;26,30;27,61;67,50;26,75;26,42;96,14;60,71;62,00;60,00
26,81;54,03;96,26;25,84;96,02;26,30;27,61;67,50;26,75;26,43;96,14;60,76;65,00;60,00
26,83;53,84;96,26;25,86;96,01;26,30;27,61;67,50;26,75;26,43;96,14;60,67;56,00;60,00
26,84;53,67;96,26;25,85;96,01;26,30;27,62;67,60;26,75;26,44;96,14;60,64;44,00;60,00
26,85;53,35;96,26;25,87;96,02;26,30;27,62;67,60;26,75;26,44;96,14;60,47;46,00;60,00
26,86;53,20;96,26;25,86;96,01;26,30;27,61;67,40;26,75;26,44;96,14;60,30;42,00;60,00
26,87;53,00;96,26;25,87;96,01;26,30;27,61;67,40;26,75;26,45;96,14;60,20;39,00;61,00
26,88;52,78;96,26;25,89;96,02;26,30;27,58;66,90;26,75;26,46;96,14;59,84;42,00;60,00
26,88;52,49;96,26;25,89;96,02;26,30;27,58;66,90;26,75;26,46;96,14;59,69;77,00;60,00
26,89;52,32;96,26;25,90;96,02;26,30;27,55;66,30;26,75;26,46;96,14;59,31;80,00;60,00
26,90;52,12;96,27;25,89;96,01;26,30;27,55;66,30;26,75;26,46;96,14;59,21;80,00;61,00
