BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
 NAN;0,00;0,00;0,00;0,00;29,60;31,43;56,20;29,25; NAN;0,00;28,10;146,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,43;56,20;29,25; NAN;0,00;28,10;151,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,48;56,50;29,25; NAN;0,00;28,25;137,00;60,00
0,00;0,00;0,00;0,00;0,00;29,60;31,48;56,50;29,25;14,71;0,00;28,25;144,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,48;56,50;29,25; NAN;0,00;28,25;143,00;60,00
0,00;0,00;0,00;0,00;0,00;29,60;31,48;56,50;29,25;14,71;0,00;28,25;145,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,48;56,50;29,25; NAN;0,00;28,25;141,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,48;56,50;29,25; NAN;0,00;28,25;169,00;60,00
0,00;0,00;0,00;0,00;0,00;29,60;31,48;56,50;29,25;14,71;0,00;28,25;176,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,48;56,50;29,25; NAN;0,00;28,25;146,00;59,00
0,00;0,00;0,00;0,00;0,00;29,60;31,48;56,50;29,25;14,71;0,00;28,25;149,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,48;56,50;29,25; NAN;0,00;28,25;172,00;61,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,46;56,40;29,25; NAN;0,00;28,20;155,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,46;56,40;29,25; NAN;0,00;28,20;163,00;61,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,44;56,30;29,25; NAN;0,00;28,15;151,00;61,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,44;56,30;29,25; NAN;0,00;28,15;161,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,43;56,20;29,25; NAN;0,00;28,10;173,00;61,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,43;56,20;29,25; NAN;0,00;28,10;168,00;61,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,43;56,20;29,25; NAN;0,00;28,10;172,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,43;56,20;29,25; NAN;0,00;28,10;175,00;60,00
0,00;0,00;0,00;0,00;0,00;29,60;31,41;56,10;29,25;14,71;0,00;28,05;195,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,41;56,10;29,25; NAN;0,00;28,05;196,00;60,00
0,00;0,00;0,00;0,00;0,00;29,60;31,41;56,10;29,25;14,71;0,00;28,05;163,00;60,00
0,00;0,00;0,00;0,00;0,00;29,60;31,41;56,10;29,25;14,71;0,00;28,05;159,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,39;56,00;29,25; NAN;0,00;28,00;164,00;60,00
0,00;0,00;0,00;0,00;0,00;29,60;31,39;56,00;29,25;14,71;0,00;28,00;160,00;59,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,39;56,00;29,25; NAN;0,00;28,00;149,00;60,00
0,00;0,00;0,00;0,00;0,00;29,60;31,39;56,00;29,25;14,71;0,00;28,00;146,00;60,00
 NAN;0,00;0,00;0,00;0,00;29,60;31,39;56,00;29,25; NAN;0,00;28,00;151,00;60,00
