BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
30,96;42,63;961,91;29,63;960,25;30,70;32,53;52,10;29,75;30,26;961,08;47,37;28,00;60,00
30,97;42,28;961,95;29,63;960,22;30,70;32,53;52,10;29,75;30,26;961,08;47,19;28,00;60,00
30,96;42,10;961,90;29,62;960,25;30,70;32,72;53,10;29,75;30,26;961,08;47,60;28,00;60,00
30,97;41,95;961,96;29,63;960,26;30,70;32,72;53,10;29,75;30,26;961,11;47,53;28,00;60,00
30,97;41,90;961,97;29,63;960,22;30,70;32,70;53,00;29,75;30,26;961,10;47,45;28,00;60,00
30,97;41,83;962,03;29,63;960,24;30,70;32,70;53,00;29,75;30,26;961,14;47,42;28,00;60,00
30,97;41,77;961,94;29,63;960,22;30,70;32,66;52,80;29,75;30,26;961,08;47,29;28,00;60,00
30,97;41,69;961,95;29,64;960,25;30,70;32,66;52,80;29,75;30,26;961,10;47,25;27,00;60,00
30,97;41,72;961,96;29,63;960,22;30,70;32,64;52,70;29,75;30,26;961,09;47,21;28,00;60,00
30,96;41,95;961,95;29,63;960,22;30,70;32,64;52,70;29,75;30,26;961,08;47,33;28,00;60,00
30,95;42,44;961,94;29,63;960,21;30,70;32,62;52,60;29,75;30,26;961,08;47,52;28,00;60,00
30,94;42,62;961,92;29,62;960,24;30,70;32,62;52,60;29,75;30,25;961,08;47,61;28,00;60,00
30,94;42,64;961,91;29,62;960,18;30,70;32,64;52,70;29,75;30,25;961,04;47,67;28,00;60,00
30,94;42,47;961,95;29,62;960,23;30,70;32,64;52,70;29,75;30,25;961,09;47,59;28,00;60,00
30,94;42,38;961,94;29,60;960,18;30,70;32,70;53,00;29,75;30,25;961,06;47,69;28,00;60,00
30,94;42,24;961,95;29,60;960,22;30,70;32,70;53,00;29,75;30,25;961,09;47,62;28,00;60,00
30,93;42,18;962,00;29,60;960,25;30,80;32,90;53,10;29,75;30,27;961,13;47,64;28,00;60,00
30,93;42,14;961,98;29,59;960,18;30,80;32,90;53,10;29,75;30,27;961,08;47,62;28,00;60,00
30,94;42,12;961,98;29,59;960,26;30,80;32,88;53,00;29,75;30,27;961,12;47,56;28,00;60,00
30,94;42,04;961,98;29,60;960,22;30,80;32,88;53,00;29,75;30,27;961,10;47,52;28,00;60,00
30,94;41,97;962,02;29,60;960,20;30,80;32,88;53,00;29,75;30,27;961,11;47,49;28,00;60,00
30,93;41,92;962,00;29,61;960,21;30,80;32,88;53,00;29,75;30,27;961,11;47,46;28,00;60,00
30,94;41,86;961,94;29,60;960,18;30,80;32,86;52,90;29,75;30,27;961,06;47,38;28,00;60,00
30,94;41,84;961,87;29,62;960,19;30,80;32,86;52,90;29,75;30,28;961,03;47,37;28,00;60,00
30,95;41,81;961,91;29,62;960,19;30,80;32,84;52,80;29,75;30,28;961,05;47,30;28,00;60,00
30,95;41,81;961,88;29,60;960,15;30,80;32,84;52,80;29,75;30,28;961,01;47,30;28,00;60,00
30,95;41,78;961,90;29,62;960,16;30,80;32,82;52,70;29,75;30,28;961,03;47,24;28,00;60,00
30,96;41,76;961,94;29,63;960,18;30,80;32,82;52,70;29,75;30,28;961,06;47,23;28,00;60,00
30,95;41,73;961,98;29,61;960,16;30,80;32,82;52,70;29,75;30,28;961,07;47,21;28,00;60,00
30,95;41,69;961,96;29,61;960,22;30,80;32,82;52,70;29,75;30,28;961,09;47,20;28,00;60,00
30,94;41,68;961,96;29,61;960,23;30,80;32,80;52,60;29,75;30,27;961,09;47,14;28,00;60,00
30,94;41,67;961,97;29,61;960,26;30,80;32,80;52,60;29,75;30,27;961,11;47,13;28,00;60,00
30,94;41,66;961,97;29,60;960,22;30,70;32,60;52,50;29,75;30,25;961,10;47,08;28,00;60,00
30,95;41,66;961,97;29,62;960,26;30,70;32,60;52,50;29,75;30,25;961,11;47,08;28,00;60,00
30,95;41,65;961,96;29,60;960,21;30,80;32,78;52,50;29,75;30,28;961,09;47,07;28,00;60,00
30,95;41,65;961,99;29,62;960,27;30,80;32,78;52,50;29,75;30,28;961,13;47,07;28,00;60,00
30,95;41,65;961,99;29,62;960,29;30,80;32,78;52,50;29,75;30,28;961,14;47,07;28,00;60,00
30,96;41,84;962,01;29,62;960,26;30,80;32,78;52,50;29,75;30,28;961,14;47,17;28,00;60,00
30,95;42,88;962,05;29,61;960,28;30,80;32,76;52,40;29,75;30,28;961,17;47,64;57,00;60,00
30,92;44,15;962,05;29,63;960,34;30,80;32,76;52,40;29,75;30,27;961,20;48,28;37,00;59,00
30,92;44,52;962,01;29,63;960,37;30,80;32,80;52,60;29,75;30,28;961,19;48,56;44,00;59,00
30,92;44,40;962,01;29,63;960,35;30,80;32,80;52,60;29,75;30,28;961,18;48,50;51,00;60,00
30,91;43,88;961,99;29,62;960,31;30,80;33,00;53,60;29,75;30,27;961,15;48,74;51,00;60,00
30,90;43,39;961,99;29,60;960,30;30,80;33,00;53,60;29,75;30,26;961,15;48,49;32,00;60,00
30,90;43,31;961,98;29,62;960,38;30,80;33,10;54,10;29,75;30,27;961,18;48,70;50,00;60,00
30,91;43,17;962,02;29,62;960,33;30,80;33,10;54,10;29,75;30,27;961,17;48,64;50,00;60,00
30,91;43,14;962,03;29,62;960,36;30,80;33,08;54,00;29,75;30,27;961,19;48,57;51,00;60,00
30,90;42,84;961,96;29,61;960,32;30,80;33,08;54,00;29,75;30,26;961,14;48,42;46,00;60,00
30,89;42,70;961,95;29,60;960,32;30,80;33,04;53,80;30,00;30,32;961,13;48,25;33,00;60,00
30,89;42,49;961,94;29,60;960,35;30,80;33,04;53,80;30,00;30,32;961,15;48,15;36,00;60,00
30,88;42,40;961,90;29,59;960,27;30,80;33,00;53,60;30,00;30,32;961,08;48,00;35,00;60,00
30,89;42,28;961,91;29,59;960,27;30,80;33,00;53,60;30,00;30,32;961,09;47,94;35,00;60,00
30,89;42,22;961,91;29,59;960,28;30,80;32,94;53,30;30,00;30,32;961,10;47,76;36,00;60,00
30,89;42,10;961,94;29,59;960,29;30,80;32,94;53,30;30,00;30,32;961,12;47,70;35,00;59,00
30,89;42,13;961,93;29,59;960,26;30,80;32,88;53,00;30,00;30,32;961,10;47,56;36,00;60,00
30,89;42,33;961,98;29,59;960,28;30,80;32,88;53,00;30,00;30,32;961,13;47,67;35,00;60,00
30,89;42,67;961,94;29,60;960,28;30,80;32,84;52,80;30,00;30,32;961,11;47,74;36,00;60,00
30,88;42,62;961,93;29,59;960,30;30,80;32,84;52,80;30,00;30,32;961,11;47,71;37,00;59,00
30,88;42,47;961,96;29,60;960,35;30,80;32,90;53,10;30,00;30,32;961,16;47,78;37,00;60,00
30,87;42,25;961,94;29,59;960,35;30,80;32,90;53,10;30,00;30,32;961,15;47,68;37,00;60,00
30,87;42,12;961,96;29,57;960,31;30,80;32,92;53,20;30,00;30,31;961,14;47,66;36,00;60,00
30,88;42,05;961,95;29,59;960,36;30,80;32,92;53,20;30,00;30,32;961,15;47,62;38,00;60,00
30,87;41,98;961,92;29,59;960,40;30,80;32,88;53,00;30,00;30,32;961,16;47,49;38,00;60,00
30,88;41,92;961,97;29,59;960,36;30,80;32,88;53,00;30,00;30,32;961,17;47,46;38,00;60,00
30,88;41,89;961,98;29,58;960,33;30,80;32,84;52,80;30,00;30,32;961,15;47,34;38,00;60,00
30,88;41,87;961,93;29,59;960,38;30,80;32,84;52,80;30,00;30,32;961,16;47,33;37,00;60,00
30,88;41,85;961,95;29,59;960,40;30,80;32,82;52,70;30,00;30,32;961,18;47,27;37,00;60,00
30,87;41,83;961,97;29,56;960,31;30,80;32,82;52,70;30,00;30,31;961,14;47,27;38,00;60,00
30,88;41,84;961,95;29,55;960,27;30,80;32,80;52,60;30,00;30,31;961,11;47,22;37,00;60,00
30,89;41,83;961,93;29,56;960,28;30,80;32,80;52,60;30,00;30,31;961,10;47,22;36,00;60,00
30,89;41,83;961,98;29,56;960,32;30,80;32,78;52,50;30,00;30,31;961,15;47,17;34,00;60,00
30,88;41,81;961,89;29,56;960,33;30,80;32,78;52,50;30,00;30,31;961,11;47,16;43,00;60,00
30,88;42,06;961,94;29,58;960,35;30,80;32,78;52,50;30,00;30,32;961,15;47,28;70,00;60,00
30,87;42,24;961,90;29,53;960,27;30,80;32,78;52,50;30,00;30,30;961,09;47,37;31,00;60,00
30,86;42,08;961,87;29,52;960,25;30,80;32,80;52,60;30,00;30,30;961,06;47,34;31,00;60,00
30,86;42,01;961,83;29,55;960,31;30,80;32,80;52,60;30,00;30,30;961,07;47,31;32,00;60,00
30,85;42,00;961,89;29,53;960,30;30,80;32,82;52,70;30,00;30,30;961,09;47,35;32,00;60,00
30,84;41,99;961,89;29,52;960,31;30,80;32,82;52,70;30,00;30,29;961,10;47,34;32,00;60,00
30,84;41,98;961,93;29,52;960,30;30,80;32,82;52,70;30,00;30,29;961,12;47,34;32,00;60,00
30,84;41,97;961,89;29,52;960,30;30,80;32,82;52,70;30,00;30,29;961,09;47,33;32,00;61,00
30,84;41,95;961,91;29,51;960,27;30,80;32,80;52,60;30,00;30,29;961,09;47,28;32,00;59,00
30,85;41,94;961,96;29,51;960,29;30,80;32,80;52,60;30,00;30,29;961,12;47,27;32,00;59,00
30,85;41,93;961,88;29,53;960,32;30,80;32,80;52,60;30,00;30,30;961,10;47,27;32,00;59,00
30,85;41,92;961,90;29,52;960,29;30,80;32,80;52,60;30,00;30,29;961,09;47,26;32,00;60,00
30,84;41,91;961,92;29,52;960,32;30,70;32,62;52,60;30,00;30,26;961,12;47,26;32,00;60,00
30,85;41,92;961,92;29,52;960,31;30,70;32,62;52,60;30,00;30,27;961,12;47,26;32,00;60,00
30,85;41,91;961,91;29,52;960,29;30,70;32,60;52,50;30,00;30,27;961,10;47,21;32,00;60,00
30,86;41,94;961,90;29,53;960,26;30,70;32,60;52,50;30,00;30,27;961,08;47,22;32,00;60,00
30,86;41,94;961,90;29,52;960,31;30,70;32,60;52,50;30,00;30,27;961,10;47,22;33,00;59,00
30,85;41,94;961,92;29,51;960,29;30,70;32,60;52,50;30,00;30,27;961,11;47,22;31,00;60,00
30,83;41,95;961,91;29,49;960,29;30,80;32,78;52,50;30,00;30,28;961,10;47,23;30,00;60,00
30,85;41,96;961,92;29,50;960,29;30,80;32,78;52,50;30,00;30,29;961,11;47,23;31,00;60,00
30,85;41,94;961,89;29,51;960,30;30,70;32,60;52,50;30,00;30,26;961,09;47,22;30,00;60,00
30,84;41,94;961,85;29,50;960,27;30,70;32,60;52,50;30,00;30,26;961,06;47,22;30,00;60,00
30,85;41,94;961,85;29,50;960,27;30,80;32,78;52,50;30,00;30,29;961,06;47,22;30,00;59,00
30,85;41,94;961,91;29,49;960,25;30,80;32,78;52,50;30,00;30,29;961,08;47,22;30,00;60,00
30,83;41,93;961,87;29,49;960,29;30,70;32,60;52,50;30,00;30,25;961,08;47,22;30,00;60,00
30,85;41,93;961,92;29,49;960,30;30,70;32,60;52,50;30,00;30,26;961,11;47,22;30,00;60,00
