BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
 NAN; NAN; NAN;27,29;961,49;27,40;29,13;65,80;27,75; NAN; NAN; NAN;37,00;60,00
28,41;53,42;963,10;27,29;961,42;27,40;29,13;65,80;27,75;27,71;962,26;59,61;37,00;60,00
28,42;53,58;963,07;27,29;961,45;27,50;29,20;64,90;27,75;27,74;962,26;59,24;41,00;60,00
28,42;53,47;963,09;27,30;961,47;27,50;29,20;64,90;27,75;27,74;962,28;59,18;34,00;60,00
28,42;52,36;963,10;27,29;961,47;27,50;29,17;64,60;27,75;27,74;962,29;58,48;41,00;60,00
28,42;51,72;963,08;27,31;961,56;27,50;29,17;64,60;27,75;27,75;962,32;58,16;41,00;60,00
28,43;51,34;963,10;27,29;961,44;27,50;29,12;64,00;27,75;27,74;962,27;57,67;42,00;60,00
28,43;50,90;963,15;27,30;961,53;27,50;29,12;64,00;27,75;27,75;962,34;57,45;41,00;60,00
28,43;50,63;963,11;27,30;961,52;27,50;29,02;63,00;27,75;27,75;962,31;56,82;42,00;60,00
28,44;50,26;963,10;27,30;961,51;27,50;29,02;63,00;27,75;27,75;962,31;56,63;42,00;60,00
28,44;50,02;963,11;27,31;961,55;27,50;28,92;62,00;27,75;27,75;962,33;56,01;42,00;60,00
28,45;49,72;963,05;27,31;961,52;27,50;28,92;62,00;27,75;27,75;962,29;55,86;42,00;60,00
28,45;49,69;963,09;27,31;961,46;27,50;28,84;61,10;27,75;27,75;962,28;55,39;42,00;60,00
28,46;49,63;963,11;27,32;961,47;27,50;28,84;61,10;27,75;27,76;962,29;55,37;41,00;60,00
28,46;49,50;963,05;27,32;961,52;27,50;28,78;60,50;27,75;27,76;962,29;55,00;48,00;60,00
28,45;49,18;963,12;27,31;961,50;27,50;28,78;60,50;27,75;27,75;962,31;54,84;46,00;60,00
28,46;49,78;963,10;27,31;961,49;27,50;28,74;60,00;27,75;27,76;962,29;54,89;61,00;60,00
28,45;49,29;963,08;27,30;961,48;27,50;28,74;60,00;27,75;27,75;962,28;54,64;79,00;60,00
28,44;49,28;963,02;27,29;961,43;27,50;28,71;59,70;27,75;27,74;962,23;54,49;132,00;62,00
28,45;49,55;963,07;27,28;961,49;27,50;28,71;59,70;27,75;27,75;962,28;54,63;139,00;59,00
28,45;49,68;963,11;27,30;961,53;27,60;28,83;59,50;27,75;27,78;962,32;54,59;176,00;61,00
28,44;49,35;963,06;27,29;961,50;27,60;28,83;59,50;27,75;27,77;962,28;54,43;215,00;60,00
28,44;49,42;963,08;27,30;961,51;27,60;28,84;59,60;27,75;27,77;962,29;54,51;354,00;60,00
28,44;49,43;963,05;27,29;961,52;27,60;28,84;59,60;27,75;27,77;962,29;54,51;372,00;60,00
28,44;49,32;963,09;27,30;961,54;27,60;28,85;59,70;27,75;27,77;962,31;54,51;586,00;60,00
28,45;49,81;963,07;27,29;961,48;27,60;28,85;59,70;27,75;27,77;962,27;54,76;591,00;60,00
28,45;49,70;963,08;27,31;961,57;27,60;28,86;59,80;27,75;27,78;962,32;54,75;303,00;60,00
28,46;49,44;963,07;27,31;961,53;27,60;28,86;59,80;27,75;27,78;962,30;54,62;226,00;61,00
28,45;49,22;963,03;27,30;961,56;27,60;28,86;59,80;27,75;27,78;962,29;54,51;100,00;60,00
28,44;48,87;963,08;27,28;961,53;27,60;28,86;59,80;27,75;27,77;962,30;54,33;97,00;60,00
28,44;48,61;963,11;27,28;961,49;27,60;28,84;59,60;27,75;27,77;962,30;54,10;101,00;60,00
28,44;48,48;963,09;27,25;961,45;27,60;28,84;59,60;27,75;27,76;962,27;54,04;55,00;60,00
28,44;48,48;963,08;27,27;961,45;27,60;28,82;59,40;27,75;27,76;962,27;53,94;63,00;60,00
