BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
29,58;48,62;962,19;28,60;960,53;28,80;30,92;61,50;29,25;29,06;961,36;55,06;82,00;60,00
29,59;48,70;962,21;28,60;960,56;28,80;30,92;61,50;29,25;29,06;961,38;55,10;82,00;60,00
29,59;48,83;962,21;28,59;960,59;28,90;30,84;59,80;29,25;29,08;961,40;54,32;82,00;60,00
29,58;48,38;962,20;28,60;960,65;28,90;30,84;59,80;29,25;29,08;961,43;54,09;82,00;60,00
29,59;48,22;962,20;28,58;960,59;28,90;30,91;60,30;29,25;29,08;961,40;54,26;82,00;60,00
29,59;48,58;962,19;28,57;960,55;28,90;30,91;60,30;29,25;29,08;961,37;54,44;82,00;60,00
29,60;48,85;962,21;28,58;960,55;28,90;30,91;60,30;29,25;29,08;961,38;54,57;83,00;60,00
29,61;48,80;962,15;28,60;960,60;28,90;30,91;60,30;29,25;29,09;961,37;54,55;83,00;60,00
29,61;48,66;962,24;28,59;960,61;28,90;30,94;60,50;29,25;29,09;961,42;54,58;83,00;60,00
29,62;48,49;962,19;28,60;960,63;28,90;30,94;60,50;29,25;29,09;961,41;54,49;83,00;60,00
29,62;48,26;962,19;28,60;960,63;28,90;30,91;60,30;29,25;29,09;961,41;54,28;83,00;60,00
29,61;48,03;962,18;28,59;960,58;28,90;30,91;60,30;29,25;29,09;961,38;54,17;83,00;60,00
29,62;47,91;962,20;28,60;960,64;28,90;30,87;60,00;29,25;29,09;961,42;53,96;82,00;60,00
29,63;47,80;962,19;28,61;960,63;28,90;30,87;60,00;29,25;29,10;961,41;53,90;83,00;61,00
29,64;48,16;962,17;28,61;960,57;28,90;30,78;59,40;29,25;29,10;961,37;53,78;67,00;60,00
29,64;49,48;962,15;28,62;960,61;28,90;30,78;59,40;29,25;29,10;961,38;54,44;79,00;60,00
29,65;49,47;962,14;28,62;960,62;28,90;30,79;59,50;29,25;29,11;961,38;54,49;73,00;60,00
29,66;49,83;962,17;28,63;960,59;28,90;30,79;59,50;29,25;29,11;961,38;54,67;70,00;60,00
29,67;50,47;962,17;28,64;960,58;28,90;31,00;60,90;29,25;29,12;961,38;55,68;69,00;60,00
29,69;51,38;962,18;28,68;960,60;28,90;31,00;60,90;29,25;29,13;961,39;56,14;69,00;60,00
29,70;52,17;962,17;28,67;960,52;28,90;31,23;62,40;29,25;29,13;961,35;57,29;78,00;60,00
29,71;53,38;962,19;28,71;960,54;28,90;31,23;62,40;29,25;29,14;961,37;57,89;151,00;60,00
29,72;54,36;962,21;28,73;960,52;29,00;31,69;64,10;29,25;29,17;961,37;59,23;97,00;60,00
29,72;54,63;962,18;28,71;960,53;29,00;31,69;64,10;29,25;29,17;961,36;59,37;74,00;60,00
29,72;53,60;962,20;28,69;960,59;29,00;31,98;65,80;29,25;29,16;961,39;59,70;85,00;60,00
29,71;51,99;962,16;28,66;960,55;29,00;31,98;65,80;29,25;29,16;961,36;58,90;82,00;60,00
29,71;50,85;962,22;28,67;960,60;29,00;32,08;66,40;29,25;29,16;961,41;58,63;82,00;60,00
29,70;50,53;962,22;28,65;960,57;29,00;32,08;66,40;29,25;29,15;961,40;58,46;81,00;60,00
29,72;50,55;962,20;28,68;960,58;29,00;31,86;65,10;29,25;29,16;961,39;57,83;82,00;60,00
29,72;50,55;962,20;28,67;960,52;29,00;31,86;65,10;29,25;29,16;961,36;57,83;82,00;60,00
29,72;50,74;962,21;28,68;960,56;29,00;31,61;63,60;29,25;29,16;961,39;57,17;82,00;60,00
29,72;50,79;962,20;28,68;960,50;29,00;31,61;63,60;29,25;29,16;961,35;57,19;82,00;60,00
