BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
30,34;44,80;1001,35;29,28;999,47;28,60;30,07;57,70;29,25;29,37;1000,41;51,25;21,00;60,00
30,36;44,63;1001,28;29,28;999,51;28,60;30,07;57,70;29,25;29,37;1000,39;51,16;21,00;59,00
30,37;44,52;1001,31;29,28;999,52;28,70;30,23;57,80;29,25;29,40;1000,42;51,16;22,00;60,00
30,38;44,45;1001,28;29,27;999,42;28,70;30,23;57,80;29,25;29,40;1000,35;51,12;21,00;60,00
30,39;44,39;1001,31;29,29;999,46;28,70;30,23;57,80;29,25;29,41;1000,38;51,10;21,00;60,00
30,40;44,28;1001,32;29,29;999,46;28,70;30,23;57,80;29,25;29,41;1000,39;51,04;21,00;60,00
30,40;44,25;1001,34;29,29;999,48;28,70;30,22;57,70;29,25;29,41;1000,41;50,97;21,00;59,00
30,41;44,23;1001,27;29,29;999,44;28,70;30,22;57,70;29,25;29,41;1000,36;50,96;21,00;60,00
30,43;44,19;1001,31;29,31;999,52;28,70;30,21;57,60;29,25;29,42;1000,42;50,90;21,00;60,00
30,43;44,18;1001,31;29,30;999,43;28,70;30,21;57,60;29,25;29,42;1000,37;50,89;20,00;59,00
30,44;44,15;1001,31;29,30;999,39;28,70;30,21;57,60;29,25;29,42;1000,35;50,87;20,00;60,00
30,45;44,30;1001,32;29,31;999,46;28,70;30,21;57,60;29,25;29,43;1000,39;50,95;19,00;60,00
30,48;45,72;1001,34;29,34;999,40;28,70;30,19;57,50;29,25;29,44;1000,37;51,61;17,00;60,00
30,48;46,60;1001,31;29,36;999,39;28,70;30,19;57,50;29,25;29,45;1000,35;52,05;17,00;60,00
30,50;46,84;1001,31;29,37;999,40;28,80;30,44;58,20;29,25;29,48;1000,36;52,52;18,00;60,00
30,52;46,82;1001,35;29,40;999,45;28,80;30,44;58,20;29,25;29,49;1000,40;52,51;18,00;60,00
30,53;46,64;1001,35;29,41;999,41;28,80;30,63;59,50;29,25;29,50;1000,38;53,07;23,00;60,00
30,53;46,40;1001,39;29,41;999,43;28,80;30,63;59,50;29,25;29,50;1000,41;52,95;21,00;60,00
30,55;46,11;1001,38;29,42;999,44;28,80;30,68;59,90;29,25;29,51;1000,41;53,00;20,00;60,00
30,56;45,92;1001,39;29,44;999,46;28,80;30,68;59,90;29,25;29,51;1000,43;52,91;20,00;60,00
30,56;45,87;1001,38;29,44;999,41;28,80;30,66;59,70;29,25;29,51;1000,40;52,79;21,00;60,00
30,59;46,67;1001,33;29,47;999,43;28,80;30,66;59,70;29,25;29,53;1000,38;53,18;20,00;60,00
30,59;46,78;1001,36;29,49;999,44;28,90;30,79;59,50;29,25;29,56;1000,40;53,14;21,00;60,00
30,60;46,67;1001,30;29,49;999,38;28,90;30,79;59,50;29,25;29,56;1000,34;53,08;21,00;60,00
30,61;46,41;1001,33;29,48;999,41;28,90;30,81;59,60;29,25;29,56;1000,37;53,00;19,00;60,00
30,62;45,97;1001,33;29,48;999,43;28,90;30,81;59,60;29,25;29,56;1000,38;52,78;16,00;60,00
30,62;45,63;1001,39;29,48;999,41;28,90;30,81;59,60;29,25;29,56;1000,40;52,61;16,00;61,00
30,64;45,30;1001,36;29,51;999,46;28,90;30,81;59,60;29,25;29,57;1000,41;52,45;17,00;60,00
30,64;45,26;1001,30;29,51;999,46;28,90;30,76;59,30;29,25;29,58;1000,38;52,28;18,00;60,00
30,66;45,22;1001,36;29,55;999,48;28,90;30,76;59,30;29,25;29,59;1000,42;52,26;18,00;60,00
30,67;45,04;1001,35;29,55;999,48;28,90;30,70;58,90;29,25;29,59;1000,42;51,97;19,00;60,00
30,67;44,79;1001,35;29,55;999,50;28,90;30,70;58,90;29,25;29,59;1000,42;51,85;18,00;60,00
30,67;44,68;1001,37;29,57;999,49;29,00;30,82;58,60;30,00;29,81;1000,43;51,64;24,00;60,00
30,68;45,01;1001,33;29,57;999,48;29,00;30,82;58,60;30,00;29,81;1000,41;51,81;21,00;60,00
30,68;45,11;1001,32;29,58;999,50;29,00;30,78;58,30;30,00;29,82;1000,41;51,71;29,00;60,00
30,66;44,78;1001,35;29,56;999,55;29,00;30,78;58,30;30,00;29,81;1000,45;51,54;32,00;60,00
