BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
24,30;62,48;956,03;23,46;953,46;23,90;24,30;75,00;23,75;23,85;954,74;68,74;139,00;61,00
24,33;62,36;956,06;23,48;953,48;23,90;24,30;75,00;23,75;23,87;954,77;68,68;136,00;60,00
24,37;63,06;956,08;23,53;953,50;24,00;24,38;73,70;23,75;23,91;954,79;68,38;171,00;61,00
24,40;64,08;956,03;23,55;953,46;24,00;24,38;73,70;23,75;23,93;954,74;68,89;147,00;60,00
24,41;64,68;956,08;23,59;953,49;24,00;24,38;73,80;23,75;23,94;954,78;69,24;167,00;61,00
24,43;65,12;956,05;23,60;953,43;24,00;24,38;73,80;23,75;23,95;954,74;69,46;158,00;60,00
24,46;65,26;956,03;23,63;953,41;24,00;24,41;74,70;23,75;23,96;954,72;69,98;168,00;60,00
24,47;64,80;956,06;23,65;953,45;24,00;24,41;74,70;23,75;23,97;954,76;69,75;165,00;60,00
24,47;64,55;956,08;23,65;953,43;24,00;24,44;75,90;23,75;23,97;954,75;70,22;170,00;60,00
24,47;64,44;956,00;23,65;953,45;24,00;24,44;75,90;23,75;23,97;954,72;70,17;165,00;60,00
24,49;64,57;956,02;23,68;953,47;24,00;24,45;76,40;23,75;23,98;954,75;70,49;151,00;60,00
24,50;65,39;956,01;23,69;953,47;24,00;24,45;76,40;23,75;23,98;954,74;70,89;132,00;60,00
24,50;65,05;956,04;23,69;953,45;24,00;24,45;76,40;23,75;23,98;954,75;70,73;137,00;60,00
24,51;64,51;956,05;23,69;953,44;24,00;24,45;76,40;23,75;23,99;954,74;70,45;136,00;60,00
24,51;64,16;956,05;23,69;953,43;24,10;24,56;76,30;23,75;24,01;954,74;70,23;138,00;61,00
24,52;63,93;955,97;23,69;953,47;24,10;24,56;76,30;23,75;24,02;954,72;70,12;139,00;61,00
24,52;63,81;955,99;23,69;953,46;24,10;24,55;76,00;23,75;24,01;954,73;69,91;134,00;60,00
24,53;63,68;956,03;23,70;953,45;24,10;24,55;76,00;23,75;24,02;954,74;69,84;133,00;61,00
24,53;63,67;956,02;23,70;953,46;24,10;24,55;75,90;23,75;24,02;954,74;69,78;134,00;60,00
