BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
 NAN; NAN; NAN;29,74;960,43;30,90;32,97;52,60;30,25; NAN; NAN; NAN;27,00;60,00
31,03;42,57;962,11;29,73;960,41;30,90;32,97;52,60;30,25;30,48;961,26;47,59;28,00;60,00
31,03;42,54;962,12;29,74;960,40;30,90;32,91;52,30;30,25;30,48;961,26;47,42;28,00;60,00
31,03;42,39;962,15;29,74;960,42;30,90;32,91;52,30;30,25;30,48;961,28;47,35;27,00;60,00
31,04;42,32;962,10;29,75;960,46;30,90;32,91;52,30;30,25;30,49;961,28;47,31;27,00;60,00
31,04;42,42;962,10;29,77;960,50;30,90;32,91;52,30;30,25;30,49;961,30;47,36;28,00;60,00
31,05;42,38;962,12;29,75;960,42;30,90;32,91;52,30;30,25;30,49;961,27;47,34;27,00;60,00
31,05;42,53;962,13;29,75;960,41;30,90;32,91;52,30;30,25;30,49;961,27;47,41;27,00;60,00
31,06;42,44;962,11;29,75;960,41;30,90;32,93;52,40;30,25;30,49;961,26;47,42;27,00;60,00
31,06;42,37;962,14;29,77;960,39;30,90;32,93;52,40;30,25;30,49;961,26;47,39;27,00;60,00
31,05;42,50;962,12;29,76;960,40;30,90;32,95;52,50;30,25;30,49;961,26;47,50;27,00;60,00
31,05;42,70;962,12;29,75;960,39;30,90;32,95;52,50;30,25;30,49;961,25;47,60;28,00;60,00
31,05;42,75;962,12;29,77;960,46;30,90;32,95;52,50;30,25;30,49;961,29;47,62;28,00;60,00
31,04;43,56;962,17;29,74;960,38;30,90;32,95;52,50;30,25;30,48;961,27;48,03;27,00;60,00
31,05;43,69;962,14;29,77;960,42;30,90;32,97;52,60;30,25;30,49;961,28;48,14;27,00;60,00
31,06;43,63;962,13;29,77;960,43;30,90;32,97;52,60;30,25;30,50;961,28;48,12;28,00;60,00
31,07;43,40;962,10;29,77;960,39;30,90;33,03;52,90;30,25;30,50;961,24;48,15;28,00;60,00
31,06;42,97;962,13;29,77;960,39;30,90;33,03;52,90;30,25;30,50;961,26;47,94;27,00;59,00
31,07;42,71;962,11;29,79;960,46;30,90;33,07;53,10;30,25;30,50;961,29;47,91;27,00;60,00
31,08;42,54;962,09;29,78;960,45;30,90;33,07;53,10;30,25;30,50;961,27;47,82;28,00;60,00
31,07;42,50;962,08;29,78;960,47;30,90;33,03;52,90;30,25;30,50;961,28;47,70;28,00;60,00
31,08;42,36;962,13;29,78;960,40;30,90;33,03;52,90;30,25;30,50;961,26;47,63;28,00;60,00
31,08;42,19;962,10;29,78;960,35;30,90;32,99;52,70;30,25;30,50;961,23;47,45;27,00;60,00
31,08;42,42;962,10;29,79;960,36;30,90;32,99;52,70;30,25;30,50;961,23;47,56;27,00;60,00
31,08;42,63;962,13;29,80;960,39;30,90;32,95;52,50;30,25;30,51;961,26;47,57;27,00;60,00
31,07;42,99;962,13;29,79;960,41;30,90;32,95;52,50;30,25;30,50;961,27;47,74;28,00;60,00
31,08;43,13;962,14;29,80;960,42;30,90;32,91;52,30;30,25;30,51;961,28;47,72;28,00;60,00
31,09;43,27;962,16;29,81;960,40;30,90;32,91;52,30;30,25;30,51;961,28;47,79;28,00;60,00
31,09;43,06;962,14;29,82;960,42;30,90;32,95;52,50;30,25;30,51;961,28;47,78;27,00;60,00
31,08;43,21;962,10;29,81;960,41;30,90;32,95;52,50;30,25;30,51;961,25;47,86;27,00;60,00
31,09;43,52;962,11;29,81;960,37;30,90;32,93;52,40;30,25;30,51;961,24;47,96;28,00;59,00
31,09;43,75;962,13;29,80;960,35;30,90;32,93;52,40;30,25;30,51;961,24;48,07;27,00;59,00
31,09;43,72;962,13;29,81;960,37;30,90;32,95;52,50;30,25;30,51;961,25;48,11;27,00;60,00
31,09;43,76;962,17;29,81;960,35;30,90;32,95;52,50;30,25;30,51;961,26;48,13;27,00;60,00
