BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
27,31;53,36;957,17;26,20;954,68;26,60;27,96;66,20;26,25;26,59;955,93;59,78;29,00;60,00
27,31;53,02;957,16;26,17;954,76;26,60;27,96;66,20;26,25;26,58;955,96;59,61;29,00;59,00
27,29;52,78;957,18;26,13;954,76;26,50;27,84;66,60;26,25;26,54;955,97;59,69;29,00;60,00
27,32;52,65;957,12;26,15;954,68;26,50;27,84;66,60;26,25;26,56;955,90;59,63;29,00;61,00
27,30;52,58;957,11;26,13;954,64;26,50;27,82;66,20;26,25;26,55;955,87;59,39;29,00;60,00
27,28;52,46;957,07;26,12;954,69;26,50;27,82;66,20;26,25;26,54;955,88;59,33;29,00;60,00
27,29;52,46;957,16;26,11;954,69;26,50;27,80;65,90;26,25;26,54;955,92;59,18;29,00;60,00
27,29;52,58;957,14;26,13;954,67;26,50;27,80;65,90;26,25;26,54;955,91;59,24;30,00;60,00
27,29;52,66;957,15;26,13;954,66;26,50;27,79;65,70;26,25;26,54;955,91;59,18;30,00;60,00
27,27;52,63;957,12;26,12;954,69;26,50;27,79;65,70;26,25;26,53;955,91;59,16;30,00;60,00
27,28;52,56;957,11;26,11;954,70;26,50;27,79;65,60;26,25;26,53;955,90;59,08;30,00;60,00
27,28;52,60;957,14;26,14;954,71;26,50;27,79;65,60;26,25;26,54;955,92;59,10;30,00;60,00
27,27;52,66;957,15;26,13;954,74;26,50;27,79;65,60;26,25;26,54;955,94;59,13;30,00;61,00
27,28;52,66;957,14;26,14;954,71;26,50;27,79;65,60;26,25;26,54;955,93;59,13;30,00;60,00
27,29;52,75;957,09;26,14;954,68;26,40;27,65;65,60;26,50;26,58;955,89;59,17;29,00;60,00
27,29;52,70;957,16;26,14;954,64;26,40;27,65;65,60;26,50;26,58;955,90;59,15;30,00;60,00
27,28;52,55;957,11;26,14;954,64;26,40;27,66;65,70;26,50;26,58;955,88;59,12;29,00;60,00
27,29;52,26;957,14;26,14;954,63;26,40;27,66;65,70;26,50;26,58;955,89;58,98;30,00;60,00
27,28;52,11;957,13;26,14;954,68;26,40;27,65;65,60;26,50;26,58;955,90;58,85;30,00;60,00
27,29;51,93;957,08;26,13;954,64;26,40;27,65;65,60;26,50;26,58;955,86;58,76;29,00;60,00
27,29;51,87;957,12;26,16;954,66;26,40;27,64;65,40;26,50;26,59;955,89;58,64;30,00;60,00
27,29;51,83;957,10;26,16;954,82;26,40;27,64;65,40;26,50;26,59;955,96;58,62;30,00;59,00
27,30;51,80;957,10;26,17;954,71;26,40;27,63;65,20;26,50;26,59;955,90;58,50;30,00;60,00
27,30;51,82;957,11;26,16;954,64;26,40;27,63;65,20;26,50;26,59;955,87;58,51;30,00;60,00
27,29;51,88;957,07;26,16;954,64;26,40;27,63;65,10;26,50;26,59;955,86;58,49;31,00;60,00
27,29;51,91;957,04;26,15;954,60;26,40;27,63;65,10;26,50;26,59;955,82;58,50;30,00;60,00
27,31;51,94;957,07;26,17;954,67;26,40;27,62;65,00;26,50;26,60;955,87;58,47;30,00;60,00
27,28;51,89;957,10;26,15;954,66;26,40;27,62;65,00;26,50;26,58;955,88;58,44;30,00;60,00
27,29;51,82;957,11;26,15;954,64;26,40;27,62;65,00;26,50;26,59;955,87;58,41;30,00;60,00
27,30;51,77;957,12;26,16;954,67;26,40;27,62;65,00;26,50;26,59;955,90;58,39;30,00;60,00
27,30;51,81;957,14;26,19;954,85;26,40;27,62;65,00;26,50;26,60;955,99;58,40;35,00;60,00
27,29;51,78;957,09;26,16;954,72;26,40;27,62;65,00;26,50;26,59;955,90;58,39;40,00;60,00
27,29;51,77;957,10;26,18;954,77;26,40;27,62;65,00;26,50;26,59;955,93;58,39;43,00;60,00
27,29;51,77;957,19;26,17;954,69;26,40;27,62;65,00;26,50;26,59;955,94;58,39;43,00;60,00
27,29;51,86;957,17;26,19;954,74;26,40;27,62;65,00;26,50;26,60;955,95;58,43;41,00;60,00
27,25;51,84;957,16;26,15;954,71;26,40;27,62;65,00;26,50;26,58;955,94;58,42;42,00;61,00
27,25;51,97;957,12;26,14;954,74;26,40;27,62;65,00;26,50;26,57;955,93;58,49;57,00;60,00
27,22;51,97;957,12;26,13;954,81;26,40;27,62;65,00;26,50;26,56;955,96;58,48;59,00;60,00
27,23;51,96;957,11;26,13;954,80;26,40;27,63;65,10;26,50;26,56;955,95;58,53;43,00;60,00
27,22;51,95;957,19;26,11;954,75;26,40;27,63;65,10;26,50;26,56;955,97;58,52;40,00;60,00
27,22;51,99;957,22;26,10;954,68;26,40;27,63;65,10;26,50;26,56;955,95;58,55;36,00;60,00
27,23;52,08;957,14;26,10;954,68;26,40;27,63;65,10;26,50;26,56;955,91;58,59;31,00;60,00
27,23;52,16;957,14;26,10;954,66;26,30;27,49;65,10;26,50;26,53;955,90;58,63;31,00;60,00
27,22;52,04;957,15;26,09;954,70;26,30;27,49;65,10;26,50;26,53;955,92;58,57;31,00;60,00
27,21;51,89;957,12;26,11;954,74;26,30;27,50;65,20;26,50;26,53;955,93;58,54;32,00;60,00
27,19;51,76;957,16;26,07;954,73;26,30;27,50;65,20;26,50;26,52;955,95;58,48;31,00;60,00
27,21;51,76;957,16;26,07;954,70;26,30;27,50;65,30;26,50;26,52;955,93;58,53;31,00;60,00
27,21;51,88;957,10;26,08;954,68;26,30;27,50;65,30;26,50;26,52;955,89;58,59;31,00;60,00
27,21;51,96;957,21;26,09;954,73;26,30;27,50;65,20;26,50;26,52;955,97;58,58;31,00;60,00
27,19;51,89;957,18;26,07;954,71;26,30;27,50;65,20;26,50;26,51;955,95;58,54;31,00;60,00
27,16;51,80;957,19;26,06;954,73;26,30;27,50;65,20;26,50;26,50;955,96;58,50;31,00;59,00
27,18;51,83;957,14;26,05;954,63;26,30;27,50;65,20;26,50;26,51;955,88;58,51;31,00;60,00
27,18;51,91;957,20;26,06;954,63;26,30;27,50;65,20;26,50;26,51;955,91;58,55;32,00;60,00
27,16;51,88;957,15;26,06;954,63;26,30;27,50;65,20;26,50;26,50;955,89;58,54;32,00;60,00
27,17;51,94;957,18;26,07;954,73;26,30;27,50;65,20;26,50;26,51;955,96;58,57;32,00;60,00
27,15;51,92;957,18;26,06;954,79;26,30;27,50;65,20;26,50;26,50;955,98;58,56;31,00;60,00
27,13;51,89;957,17;26,02;954,72;26,30;27,50;65,20;26,50;26,49;955,95;58,54;31,00;60,00
27,13;51,92;957,13;26,02;954,67;26,30;27,50;65,20;26,50;26,49;955,90;58,56;32,00;60,00
27,13;51,96;957,18;26,02;954,69;26,30;27,50;65,20;26,50;26,49;955,93;58,58;30,00;60,00
27,12;52,10;957,12;26,02;954,70;26,30;27,50;65,20;26,50;26,49;955,91;58,65;42,00;60,00
27,12;52,21;957,14;26,04;954,76;26,30;27,50;65,20;26,50;26,49;955,95;58,71;50,00;60,00
27,10;52,28;957,20;26,03;954,77;26,30;27,50;65,20;26,50;26,48;955,98;58,74;53,00;60,00
27,11;52,28;957,21;26,03;954,72;26,30;27,50;65,30;26,50;26,49;955,96;58,79;65,00;60,00
27,12;52,40;957,15;26,04;954,77;26,30;27,50;65,30;26,50;26,49;955,96;58,85;57,00;60,00
27,11;52,44;957,15;26,04;954,73;26,30;27,51;65,40;26,50;26,49;955,94;58,92;58,00;60,00
27,11;52,40;957,15;26,05;954,78;26,30;27,51;65,40;26,50;26,49;955,96;58,90;51,00;58,00
27,11;52,37;957,16;26,04;954,78;26,20;27,38;65,50;26,25;26,40;955,97;58,94;47,00;60,00
27,10;52,40;957,19;26,03;954,77;26,20;27,38;65,50;26,25;26,40;955,98;58,95;47,00;60,00
27,12;52,47;957,17;26,03;954,76;26,20;27,39;65,60;26,25;26,40;955,96;59,04;50,00;60,00
27,11;52,49;957,15;26,05;954,79;26,20;27,39;65,60;26,25;26,40;955,97;59,05;46,00;60,00
27,11;52,55;957,14;26,03;954,76;26,20;27,39;65,70;26,25;26,40;955,95;59,12;44,00;60,00
27,12;52,63;957,16;26,03;954,78;26,20;27,39;65,70;26,25;26,40;955,97;59,16;44,00;60,00
27,13;52,65;957,19;26,02;954,73;26,20;27,40;65,80;26,25;26,40;955,96;59,23;37,00;60,00
27,13;52,63;957,15;26,03;954,75;26,20;27,40;65,80;26,25;26,40;955,95;59,21;37,00;60,00
