BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
 NAN; NAN; NAN;29,49;960,69;30,60;33,33;56,90;30,00; NAN; NAN; NAN;27,00;60,00
30,78;47,48;962,36;29,45;960,65;30,60;33,33;56,90;30,00;30,21;961,50;52,19;27,00;60,00
30,78;47,40;962,35;29,45;960,62;30,60;33,39;57,20;30,00;30,21;961,49;52,30;27,00;60,00
30,79;47,13;962,33;29,46;960,63;30,60;33,39;57,20;30,00;30,21;961,48;52,16;27,00;60,00
30,78;46,72;962,31;29,47;960,63;30,60;33,44;57,40;30,00;30,21;961,47;52,06;27,00;60,00
30,77;46,37;962,36;29,44;960,66;30,60;33,44;57,40;30,00;30,20;961,51;51,88;27,00;60,00
30,78;46,48;962,36;29,45;960,60;30,60;33,41;57,30;30,00;30,21;961,48;51,89;27,00;60,00
30,77;46,98;962,34;29,45;960,63;30,60;33,41;57,30;30,00;30,21;961,48;52,14;27,00;60,00
30,78;47,14;962,36;29,45;960,66;30,60;33,37;57,10;30,00;30,21;961,51;52,12;26,00;60,00
30,78;47,22;962,40;29,45;960,62;30,60;33,37;57,10;30,00;30,21;961,51;52,16;27,00;60,00
30,78;47,44;962,38;29,46;960,64;30,60;33,37;57,10;30,00;30,21;961,51;52,27;25,00;61,00
30,78;47,77;962,32;29,47;960,67;30,60;33,37;57,10;30,00;30,21;961,50;52,44;27,00;60,00
30,78;48,11;962,35;29,45;960,62;30,60;33,39;57,20;30,00;30,21;961,48;52,66;27,00;60,00
30,79;48,04;962,29;29,45;960,62;30,60;33,39;57,20;30,00;30,21;961,46;52,62;27,00;60,00
30,79;48,03;962,31;29,46;960,60;30,60;33,48;57,60;30,00;30,21;961,46;52,82;27,00;60,00
30,79;47,99;962,35;29,48;960,69;30,60;33,48;57,60;30,00;30,22;961,52;52,79;27,00;60,00
30,81;47,98;962,35;29,45;960,57;30,60;33,54;57,90;30,00;30,22;961,46;52,94;27,00;60,00
30,81;47,89;962,33;29,46;960,62;30,60;33,54;57,90;30,00;30,22;961,47;52,89;28,00;60,00
30,81;47,69;962,35;29,46;960,56;30,60;33,57;58,00;30,00;30,22;961,45;52,84;27,00;60,00
30,81;47,56;962,33;29,47;960,66;30,60;33,57;58,00;30,00;30,22;961,50;52,78;27,00;59,00
30,80;47,51;962,34;29,45;960,63;30,60;33,57;58,00;30,00;30,21;961,49;52,76;27,00;60,00
30,82;47,54;962,38;29,47;960,67;30,60;33,57;58,00;30,00;30,22;961,52;52,77;27,00;60,00
30,81;47,59;962,34;29,47;960,69;30,70;33,72;57,80;30,00;30,25;961,52;52,70;28,00;60,00
30,82;47,74;962,36;29,48;960,63;30,70;33,72;57,80;30,00;30,25;961,49;52,77;27,00;60,00
30,81;47,72;962,32;29,48;960,69;30,70;33,67;57,60;30,00;30,25;961,50;52,66;27,00;60,00
30,81;47,63;962,35;29,47;960,66;30,70;33,67;57,60;30,00;30,25;961,50;52,61;27,00;60,00
30,82;47,61;962,37;29,49;960,66;30,70;33,65;57,50;30,00;30,25;961,51;52,55;27,00;60,00
30,81;47,43;962,31;29,48;960,69;30,70;33,65;57,50;30,00;30,25;961,50;52,46;27,00;60,00
30,82;47,45;962,36;29,47;960,62;30,70;33,63;57,40;30,00;30,25;961,49;52,42;27,00;60,00
30,82;47,67;962,33;29,47;960,61;30,70;33,63;57,40;30,00;30,25;961,47;52,54;27,00;60,00
30,81;47,83;962,37;29,46;960,59;30,70;33,61;57,30;30,00;30,24;961,48;52,57;27,00;60,00
30,82;47,93;962,36;29,47;960,61;30,70;33,61;57,30;30,00;30,25;961,49;52,62;27,00;60,00
30,83;47,97;962,37;29,48;960,68;30,70;33,61;57,30;30,00;30,25;961,52;52,63;27,00;60,00
30,82;48,31;962,36;29,48;960,69;30,70;33,61;57,30;30,00;30,25;961,52;52,80;27,00;60,00
