BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
 NAN; NAN; NAN;26,94;963,42;27,00;27,88;57,10;27,25; NAN; NAN; NAN;195,00;60,00
27,66;47,74;964,90;26,93;963,34;27,00;27,88;57,10;27,25;27,21;964,12;52,42;193,00;60,00
27,67;47,50;964,87;26,94;963,43;27,00;28,06;59,70;27,25;27,22;964,15;53,60;191,00;60,00
27,68;47,35;964,92;26,93;963,34;27,00;28,06;59,70;27,25;27,21;964,13;53,52;190,00;60,00
27,69;47,31;964,92;26,94;963,58;27,00;28,04;59,40;27,25;27,22;964,25;53,36;188,00;60,00
27,69;47,28;964,93;26,93;963,39;27,00;28,04;59,40;27,25;27,22;964,16;53,34;188,00;60,00
27,69;47,23;964,91;26,94;963,38;27,00;28,01;59,00;27,25;27,22;964,14;53,12;187,00;60,00
27,69;47,17;964,90;26,93;963,31;27,00;28,01;59,00;27,25;27,22;964,10;53,08;185,00;61,00
27,70;47,12;964,92;26,95;963,40;27,00;27,99;58,70;27,25;27,22;964,16;52,91;180,00;60,00
27,70;47,30;964,90;26,96;963,42;27,00;27,99;58,70;27,25;27,23;964,16;53,00;174,00;60,00
27,71;47,32;964,93;26,95;963,45;27,00;27,97;58,40;27,25;27,23;964,19;52,86;169,00;60,00
27,72;48,07;965,00;26,93;963,35;27,00;27,97;58,40;27,25;27,23;964,18;53,23;164,00;60,00
27,71;48,32;964,92;26,95;963,40;27,00;27,95;58,20;27,25;27,23;964,16;53,26;160,00;59,00
27,72;48,04;964,93;26,94;963,34;27,00;27,95;58,20;27,25;27,23;964,13;53,12;158,00;60,00
27,71;47,71;964,94;26,94;963,34;27,00;27,97;58,40;27,25;27,22;964,14;53,05;157,00;60,00
27,71;47,54;964,93;26,93;963,34;27,00;27,97;58,40;27,25;27,22;964,14;52,97;159,00;60,00
27,72;47,54;964,92;26,95;963,38;27,00;27,98;58,60;27,50;27,29;964,15;53,07;161,00;60,00
27,72;47,59;964,94;26,95;963,36;27,00;27,98;58,60;27,50;27,29;964,15;53,09;163,00;60,00
27,72;47,52;964,90;26,94;963,33;27,00;27,97;58,50;27,50;27,29;964,11;53,01;164,00;60,00
27,73;47,67;964,93;26,94;963,31;27,00;27,97;58,50;27,50;27,29;964,12;53,08;164,00;60,00
27,73;47,73;964,95;26,95;963,37;27,00;27,97;58,40;27,50;27,29;964,16;53,07;162,00;60,00
27,73;47,67;964,91;26,94;963,37;27,00;27,97;58,40;27,50;27,29;964,14;53,03;159,00;60,00
27,73;47,41;964,94;26,94;963,34;27,00;27,97;58,40;27,50;27,29;964,14;52,90;158,00;60,00
27,74;47,14;964,96;26,94;963,39;27,00;27,97;58,40;27,50;27,30;964,17;52,77;158,00;60,00
27,74;47,03;964,94;26,94;963,33;27,00;27,97;58,40;27,50;27,29;964,14;52,71;159,00;60,00
27,74;46,89;964,91;26,95;963,41;27,00;27,97;58,40;27,50;27,30;964,16;52,65;159,00;60,00
27,74;46,78;964,96;26,94;963,39;27,00;27,95;58,20;27,50;27,29;964,17;52,49;158,00;60,00
27,74;46,66;964,95;26,92;963,30;27,00;27,95;58,20;27,50;27,29;964,12;52,43;156,00;60,00
27,74;46,55;964,94;26,94;963,35;27,00;27,94;58,00;27,50;27,29;964,15;52,28;156,00;60,00
27,74;46,44;964,93;26,94;963,38;27,00;27,94;58,00;27,50;27,29;964,15;52,22;157,00;60,00
27,74;46,41;964,94;26,93;963,32;27,00;27,93;57,80;27,50;27,29;964,13;52,10;161,00;61,00
27,75;46,42;964,92;26,94;963,42;27,00;27,93;57,80;27,50;27,30;964,17;52,11;165,00;60,00
27,75;46,45;964,96;26,94;963,36;27,00;27,92;57,70;27,50;27,30;964,16;52,08;168,00;60,00
27,75;46,48;964,93;26,93;963,31;27,00;27,92;57,70;27,50;27,30;964,12;52,09;171,00;60,00
27,75;46,48;964,96;26,93;963,38;27,00;27,91;57,60;27,50;27,30;964,17;52,04;175,00;60,00
27,75;46,49;964,96;26,93;963,36;27,00;27,91;57,60;27,50;27,30;964,16;52,04;178,00;60,00
27,76;46,49;964,97;26,93;963,33;27,00;27,90;57,50;27,50;27,30;964,15;51,99;184,00;60,00
27,76;46,48;964,93;26,94;963,37;27,00;27,90;57,50;27,50;27,30;964,15;51,99;188,00;60,00
27,76;46,44;964,90;26,94;963,37;27,00;27,90;57,50;27,50;27,30;964,14;51,97;191,00;60,00
27,77;46,40;964,98;26,93;963,36;27,00;27,90;57,50;27,50;27,30;964,17;51,95;192,00;60,00
27,77;46,34;964,92;26,94;963,36;27,00;27,90;57,40;27,50;27,30;964,14;51,87;191,00;60,00
27,76;46,22;964,90;26,94;963,37;27,00;27,90;57,40;27,50;27,30;964,14;51,81;191,00;60,00
27,77;46,14;964,96;26,93;963,35;27,00;27,90;57,40;27,50;27,30;964,16;51,77;191,00;60,00
27,77;46,11;964,92;26,94;963,38;27,00;27,90;57,40;27,50;27,30;964,15;51,75;192,00;60,00
27,77;46,12;964,94;26,93;963,31;27,00;27,89;57,30;27,50;27,30;964,12;51,71;194,00;60,00
27,78;46,08;964,96;26,94;963,37;27,00;27,89;57,30;27,50;27,30;964,17;51,69;196,00;60,00
27,78;46,04;964,94;26,94;963,37;27,00;27,88;57,20;27,50;27,30;964,15;51,62;199,00;60,00
27,78;46,00;964,89;26,93;963,34;27,00;27,88;57,20;27,50;27,30;964,11;51,60;203,00;60,00
27,78;45,97;964,92;26,94;963,38;27,00;27,88;57,20;27,50;27,30;964,15;51,59;204,00;59,00
27,78;45,95;964,91;26,93;963,38;27,00;27,88;57,20;27,50;27,30;964,14;51,58;205,00;60,00
27,78;45,95;964,90;26,94;963,41;27,10;27,99;57,10;27,50;27,33;964,16;51,53;206,00;60,00
27,79;45,96;964,98;26,94;963,39;27,10;27,99;57,10;27,50;27,33;964,19;51,53;208,00;60,00
