BME280_Temperature;BME280_Humidity;BME280_Airpressure;BMP180_Temperature;BMP180_Airpressure;DHT_Temperature;DHT_HEAT_INDEX;DHT_Humidity;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness
37,35;37,40;964,64;35,55;961,70;33,90;39,03;52,50;36,00;35,70;963,17;44,95;5,00;60,00
37,41;36,62;964,61;35,58;961,71;33,90;39,03;52,50;36,00;35,72;963,16;44,56;5,00;59,00
37,46;36,68;964,66;35,62;961,73;34,10;39,79;53,30;36,00;35,79;963,20;44,99;5,00;60,00
37,49;36,28;964,62;35,64;961,73;34,10;39,79;53,30;36,00;35,81;963,18;44,79;5,00;59,00
37,54;36,40;964,65;35,61;961,49;34,20;39,92;53,00;36,00;35,84;963,07;44,70;5,00;59,00
37,59;36,29;964,66;35,72;961,65;34,20;39,92;53,00;36,00;35,88;963,15;44,64;5,00;60,00
37,64;37,12;964,66;35,71;961,58;34,20;39,84;52,80;36,00;35,89;963,12;44,96;4,00;59,00
37,74;38,00;964,68;35,77;961,60;34,20;39,84;52,80;36,00;35,93;963,14;45,40;4,00;60,00
37,82;39,67;964,67;35,95;961,64;34,30;40,23;53,20;36,00;36,02;963,16;46,44;4,00;60,00
37,85;39,34;964,65;36,03;961,58;34,30;40,23;53,20;36,00;36,04;963,11;46,27;5,00;59,00
37,88;38,46;964,66;36,02;961,40;34,30;40,93;55,00;36,00;36,05;963,03;46,73;5,00;59,00
37,91;37,71;964,61;36,07;961,48;34,30;40,93;55,00;36,00;36,07;963,04;46,35;4,00;60,00
37,96;37,56;964,68;36,50;962,71;34,40;41,31;55,30;36,00;36,21;963,69;46,43;5,00;60,00
38,00;36,73;964,66;35,99;961,54;34,40;41,31;55,30;36,00;36,10;963,10;46,02;4,00;60,00
38,06;35,91;964,68;36,09;961,61;34,50;41,28;54,60;36,00;36,16;963,15;45,25;4,00;60,00
38,13;35,24;964,63;36,16;961,72;34,50;41,28;54,60;36,00;36,20;963,17;44,92;4,00;59,00
38,17;34,83;964,66;36,18;961,70;34,60;41,21;53,80;36,00;36,24;963,18;44,32;4,00;60,00
38,22;34,43;964,65;36,21;961,69;34,60;41,21;53,80;36,00;36,26;963,17;44,12;4,00;60,00
38,25;34,36;964,65;36,19;961,54;34,60;40,77;52,70;36,00;36,26;963,10;43,53;4,00;60,00
38,31;34,28;964,63;36,24;961,56;34,60;40,77;52,70;36,00;36,29;963,10;43,49;4,00;60,00
38,34;34,08;964,61;36,28;961,57;34,70;40,70;51,90;36,00;36,33;963,09;42,99;5,00;60,00
38,30;34,47;964,61;36,71;962,78;34,70;40,70;51,90;36,00;36,43;963,70;43,19;5,00;60,00
38,21;35,16;964,57;36,62;962,73;34,80;40,79;51,50;36,00;36,41;963,65;43,33;4,00;59,00
38,28;34,99;964,62;36,60;962,65;34,80;40,79;51,50;36,00;36,42;963,64;43,25;5,00;59,00
38,31;34,96;964,63;36,61;962,69;34,80;40,79;51,50;36,00;36,43;963,66;43,23;5,00;59,00
38,33;35,03;964,60;36,61;962,66;34,80;40,79;51,50;36,00;36,43;963,63;43,26;5,00;59,00
38,35;35,06;964,62;36,61;962,66;34,80;40,75;51,40;36,00;36,44;963,64;43,23;5,00;60,00
38,37;34,75;964,61;36,61;962,68;34,80;40,75;51,40;36,00;36,45;963,65;43,08;4,00;59,00
38,39;34,94;964,65;36,24;961,64;34,90;40,79;50,90;36,00;36,38;963,14;42,92;4,00;60,00
38,36;34,95;964,65;36,22;961,72;34,90;40,79;50,90;36,00;36,37;963,19;42,93;4,00;60,00
38,42;34,88;964,68;36,24;961,64;35,00;40,95;50,70;36,00;36,41;963,16;42,79;5,00;60,00
38,47;35,00;964,67;36,28;961,64;35,00;40,95;50,70;36,00;36,44;963,16;42,85;4,00;59,00
38,50;35,00;964,64;36,31;961,61;35,00;41,03;50,90;36,00;36,45;963,12;42,95;4,00;60,00
38,54;34,94;964,66;36,35;961,63;35,00;41,03;50,90;36,00;36,47;963,15;42,92;4,00;60,00
38,54;34,33;964,61;36,36;961,65;35,10;41,15;50,60;36,00;36,50;963,13;42,46;5,00;59,00
38,57;34,11;964,64;36,38;961,60;35,10;41,15;50,60;36,00;36,51;963,12;42,36;5,00;60,00
38,60;34,45;964,62;36,40;961,62;35,10;40,95;50,10;36,00;36,52;963,12;42,27;5,00;60,00
38,60;33,86;964,65;36,42;961,54;35,10;40,95;50,10;36,00;36,53;963,09;41,98;5,00;60,00
38,63;33,94;964,62;36,45;961,62;35,20;41,07;49,80;36,00;36,57;963,12;41,87;4,00;60,00
38,68;33,98;964,65;36,47;961,58;35,20;41,07;49,80;36,75;36,78;963,11;41,89;4,00;60,00
38,70;33,84;964,63;36,50;961,57;35,20;40,95;49,50;36,75;36,79;963,10;41,67;5,00;59,00
38,73;33,81;964,65;36,52;961,52;35,20;40,95;49,50;36,75;36,80;963,08;41,65;5,00;59,00
38,75;33,74;964,64;36,54;961,60;35,30;41,23;49,60;36,75;36,84;963,12;41,67;4,00;60,00
38,79;34,06;964,62;36,56;961,56;35,30;41,23;49,60;36,75;36,85;963,09;41,83;4,00;60,00
38,80;33,95;964,62;36,57;961,55;35,40;41,43;49,50;36,75;36,88;963,09;41,73;5,00;59,00
38,83;33,79;964,65;36,59;961,57;35,40;41,43;49,50;36,75;36,89;963,11;41,65;4,00;60,00
38,83;33,39;964,62;36,61;961,57;35,40;41,47;49,60;36,75;36,90;963,10;41,49;5,00;59,00
38,85;33,25;964,64;36,63;961,53;35,40;41,47;49,60;36,75;36,91;963,08;41,43;4,00;60,00
38,87;33,18;964,65;36,63;961,52;35,50;41,59;49,30;36,75;36,94;963,08;41,24;5,00;59,00
38,92;33,30;964,67;36,67;961,59;35,50;41,59;49,30;36,75;36,96;963,13;41,30;5,00;60,00
38,92;33,17;964,67;36,68;961,58;35,50;41,59;49,30;36,75;36,96;963,12;41,23;5,00;59,00
38,97;33,76;964,69;36,70;961,57;35,50;41,59;49,30;36,75;36,98;963,13;41,53;4,00;60,00
39,00;34,44;964,69;36,72;961,59;35,60;41,88;49,40;36,75;37,02;963,14;41,92;4,00;59,00
39,01;34,00;964,66;36,73;961,58;35,60;41,88;49,40;36,75;37,02;963,12;41,70;4,00;60,00
39,03;34,19;964,61;36,75;961,62;35,60;42,09;49,90;36,75;37,03;963,12;42,05;5,00;60,00
39,05;34,23;964,66;36,76;961,62;35,60;42,09;49,90;36,75;37,04;963,14;42,06;4,00;60,00
39,07;34,60;964,67;36,78;961,60;35,70;42,42;50,10;36,75;37,07;963,14;42,35;16,00;59,00
39,10;35,05;964,70;36,77;961,56;35,70;42,42;50,10;36,75;37,08;963,13;42,58;4,00;59,00
39,13;35,30;964,64;36,81;961,55;35,70;42,60;50,50;36,75;37,10;963,10;42,90;4,00;59,00
39,14;34,93;964,68;36,82;961,60;35,70;42,60;50,50;36,75;37,10;963,14;42,71;5,00;59,00
39,16;34,55;964,64;36,84;961,63;35,80;43,07;51,00;36,75;37,14;963,13;42,77;4,00;59,00
39,19;34,34;964,64;36,86;961,63;35,80;43,07;51,00;36,75;37,15;963,14;42,67;5,00;60,00
39,20;34,21;964,68;36,85;961,59;35,80;43,12;51,10;36,75;37,15;963,13;42,66;4,00;60,00
39,26;34,74;964,61;36,90;961,55;35,80;43,12;51,10;36,75;37,18;963,08;42,92;5,00;60,00
39,28;34,92;964,64;36,92;961,54;35,90;43,33;51,00;36,75;37,21;963,09;42,96;4,00;57,00
39,30;34,70;964,64;36,96;961,57;35,90;43,33;51,00;36,75;37,23;963,11;42,85;2,00;60,00
39,32;34,42;964,63;36,98;961,59;35,90;43,56;51,50;36,75;37,24;963,11;42,96;5,00;59,00
39,36;34,34;964,65;37,00;961,57;35,90;43,56;51,50;36,75;37,25;963,11;42,92;4,00;61,00
39,38;34,32;964,65;37,01;961,68;36,00;43,73;51,30;36,75;37,29;963,17;42,81;4,00;58,00
39,39;33,99;964,70;37,04;961,57;36,00;43,73;51,30;36,75;37,29;963,14;42,64;3,00;60,00
39,41;33,59;964,68;37,05;961,59;36,10;43,81;50,90;36,75;37,33;963,14;42,25;3,00;61,00
39,45;33,71;964,67;37,09;961,62;36,10;43,81;50,90;36,75;37,35;963,15;42,31;4,00;60,00
39,47;33,98;964,70;37,12;961,61;36,10;43,53;50,30;36,75;37,36;963,15;42,14;5,00;59,00
39,51;34,18;964,73;37,14;961,60;36,10;43,53;50,30;36,75;37,38;963,17;42,24;6,00;60,00
39,53;34,01;964,62;37,18;961,62;36,20;43,70;50,10;36,75;37,41;963,12;42,05;4,00;60,00
39,54;33,77;964,65;37,20;961,57;36,20;43,70;50,10;36,75;37,42;963,11;41,93;5,00;61,00
39,57;34,01;964,64;37,23;961,60;36,20;43,65;50,00;36,75;37,44;963,12;42,01;6,00;60,00
39,59;33,66;964,63;37,26;961,65;36,20;43,65;50,00;36,75;37,45;963,14;41,83;5,00;59,00
39,63;33,77;964,63;37,27;961,64;36,30;43,86;49,90;36,75;37,49;963,14;41,84;3,00;60,00
39,66;33,70;964,66;37,31;961,68;36,30;43,86;49,90;36,75;37,51;963,17;41,80;4,00;58,00
39,68;33,68;964,64;37,33;961,64;36,30;43,77;49,70;36,75;37,52;963,14;41,69;3,00;60,00
39,68;34,16;964,64;37,33;961,69;36,30;43,77;49,70;36,75;37,52;963,17;41,93;4,00;59,00
39,66;34,04;964,66;37,29;961,64;36,40;43,93;49,50;36,75;37,52;963,15;41,77;4,00;59,00
39,71;34,04;964,68;37,33;961,67;36,40;43,93;49,50;36,75;37,55;963,18;41,77;3,00;60,00
39,73;33,86;964,66;37,35;961,65;36,50;44,29;49,70;36,75;37,58;963,16;41,78;5,00;59,00
39,75;33,29;964,66;37,37;961,61;36,50;44,29;49,70;36,75;37,59;963,13;41,50;5,00;59,00
39,77;33,13;964,67;37,37;961,62;36,50;44,29;49,70;36,75;37,60;963,15;41,42;5,00;60,00
