BME280_Temperature;BME280_Humidity;BME280_Airpressure;RTC_Temperature;TOTAL_Temperature;TOTAL_Airpressure;TOTAL_Humidity;Brightness;Loudness;MQ2;MQ135;
29,74;29,60;97,02;28,25;28,52;79,16;38,30;100,00;61,00;1,00;2,00;27,50;27,69;47,00;28,59;61,30;100,00
29,78;29,51;97,02;28,25;28,54;79,18;38,26;100,00;60,00;1,00;2,00;27,50;27,69;47,00;28,64;61,33;127,10
29,85;29,45;97,03;28,25;28,58;79,21;38,22;100,00;60,00;1,00;2,00;27,50;27,69;47,00;28,72;61,39;72,90
29,91;29,38;97,03;28,25;28,63;79,22;38,19;100,00;61,00;1,00;2,00;27,60;27,79;47,00;28,77;61,42;127,20
29,95;29,32;97,02;28,25;28,66;79,25;38,16;100,00;60,00;1,00;2,00;27,60;27,79;47,00;28,86;61,48;72,80
30,00;29,27;97,02;28,25;28,69;79,27;38,13;100,00;60,00;0,00;2,00;27,60;27,79;47,00;28,90;61,51;127,20
30,04;29,21;97,02;28,25;28,70;79,27;38,11;100,00;60,00;1,00;2,00;27,60;27,79;47,00;28,92;61,53;72,80
30,09;29,17;97,02;28,25;28,73;79,29;38,08;100,00;60,00;1,00;2,00;27,60;27,79;47,00;28,97;61,56;100,10
30,15;29,13;97,02;28,25;28,76;79,31;38,06;100,00;61,00;1,00;2,00;27,60;27,79;47,00;29,03;61,61;127,00
30,20;29,09;97,02;28,25;28,79;79,34;38,04;100,00;60,00;0,00;2,00;27,60;27,79;47,00;29,12;61,67;72,90
30,26;29,10;97,02;30,00;29,28;79,36;38,05;100,00;61,00;1,00;2,00;27,70;27,89;47,00;29,16;61,70;127,10
30,29;29,01;97,02;30,00;29,31;79,39;38,01;100,00;60,00;1,00;2,00;27,70;27,89;47,00;29,26;61,77;72,90
30,34;28,94;97,02;30,00;29,36;79,41;37,97;100,00;60,00;1,00;1,00;27,80;27,99;47,00;29,30;61,80;127,20
30,37;28,95;97,03;30,00;29,38;79,43;37,97;100,00;60,00;0,00;2,00;27,80;27,99;47,00;29,37;61,84;72,80
30,41;28,99;97,03;30,00;29,40;79,44;37,99;100,00;60,00;1,00;2,00;27,80;27,99;47,00;29,39;61,86;127,20
30,45;29,01;97,02;30,00;29,42;79,45;38,01;100,00;61,00;1,00;2,00;27,80;27,99;47,00;29,41;61,88;72,80
30,44;28,73;97,02;30,00;29,43;79,47;37,86;100,00;60,00;0,00;1,00;27,80;27,99;47,00;29,48;61,92;100,00
30,44;28,49;97,02;30,00;29,43;79,47;37,74;100,00;60,00;0,00;1,00;27,80;27,99;47,00;29,47;61,92;127,10
30,44;28,40;97,02;30,00;29,44;79,48;37,70;100,00;61,00;0,00;1,00;27,80;27,99;47,00;29,51;61,94;72,90
30,51;28,40;97,02;30,00;29,47;79,47;37,60;100,00;60,00;0,00;1,00;27,90;28,07;46,80;29,47;61,92;127,20
30,53;28,50;97,02;30,00;29,51;79,52;37,65;100,00;60,00;1,00;2,00;27,90;28,07;46,80;29,60;62,01;72,80
30,60;28,59;97,02;30,00;29,51;79,50;37,59;100,00;60,00;0,00;2,00;27,90;28,06;46,60;29,56;61,98;127,20
30,63;28,64;97,02;30,00;29,55;79,54;37,62;100,00;60,00;1,00;2,00;27,90;28,06;46,60;29,67;62,06;72,80
30,68;28,58;97,02;30,00;29,57;79,55;37,59;100,00;60,00;0,00;2,00;27,90;28,06;46,60;29,70;62,08;100,10
30,73;28,68;97,02;30,00;29,58;79,55;37,69;100,00;60,00;0,00;2,00;27,90;28,06;46,70;29,68;62,07;127,00
30,75;28,76;97,03;30,00;29,61;79,59;37,73;100,00;61,00;0,00;2,00;27,90;28,06;46,70;29,80;62,15;72,90
30,78;28,88;97,02;30,00;29,65;79,59;37,79;100,00;60,00;1,00;2,00;28,00;28,17;46,70;29,81;62,15;127,10
30,83;28,92;97,02;30,00;29,67;79,60;37,81;100,00;60,00;0,00;2,00;28,00;28,17;46,70;29,85;62,18;72,90
30,85;28,97;97,02;30,00;29,68;79,61;37,88;100,00;61,00;1,00;2,00;28,00;28,17;46,80;29,88;62,20;127,20
30,93;29,02;97,02;30,00;29,70;79,61;37,91;100,00;60,00;0,00;2,00;28,00;28,17;46,80;29,88;62,21;72,80
30,99;29,00;97,03;30,00;29,76;79,65;37,95;100,00;61,00;0,00;2,00;28,10;28,29;46,90;29,96;62,26;127,20
31,00;28,85;97,03;30,00;29,79;79,67;37,88;100,00;60,00;0,00;2,00;28,10;28,29;46,90;30,04;62,32;72,80
31,07;28,72;97,03;30,00;29,80;79,67;37,81;100,00;60,00;0,00;2,00;28,10;28,29;46,90;30,03;62,31;100,00
31,13;28,53;97,03;30,00;29,83;79,69;37,82;100,00;60,00;0,00;2,00;28,10;28,30;47,10;30,09;62,35;127,10
31,16;28,26;97,02;30,00;29,85;79,71;37,68;100,00;61,00;0,00;2,00;28,10;28,30;47,10;30,15;62,40;72,90
31,20;27,98;97,02;30,00;29,90;79,72;37,54;100,00;60,00;0,00;1,00;28,20;28,41;47,10;30,19;62,43;127,20
31,23;27,66;97,02;30,00;29,92;79,74;37,38;100,00;60,00;0,00;1,00;28,20;28,41;47,10;30,25;62,47;72,80
31,18;27,47;97,02;30,00;29,91;79,74;37,19;100,00;60,00;0,00;1,00;28,20;28,39;46,90;30,24;62,46;127,20
31,20;27,35;97,02;30,00;29,92;79,75;37,12;100,00;60,00;0,00;1,00;28,20;28,39;46,90;30,27;62,49;72,80
31,23;27,18;97,02;30,00;29,93;79,75;37,04;100,00;60,00;0,00;1,00;28,20;28,39;46,90;30,27;62,49;100,10
31,25;27,04;97,02;30,00;29,95;79,78;36,77;100,00;60,00;0,00;1,00;28,20;28,36;46,50;30,34;62,53;127,00
31,27;26,96;97,02;30,00;29,97;79,80;36,73;100,00;60,00;0,00;1,00;28,20;28,36;46,50;30,39;62,57;72,90
31,29;26,90;97,02;30,00;29,99;79,80;36,50;100,00;61,00;0,00;1,00;28,30;28,43;46,10;30,39;62,57;127,10
31,31;26,88;97,02;30,00;30,01;79,81;36,49;100,00;60,00;0,00;1,00;28,30;28,43;46,10;30,44;62,60;72,90
31,33;26,89;97,02;30,00;30,03;79,83;36,34;100,00;60,00;0,00;1,00;28,30;28,40;45,80;30,50;62,65;127,20
31,37;26,89;97,02;30,00;30,06;79,86;36,35;100,00;61,00;0,00;1,00;28,30;28,40;45,80;30,57;62,69;72,80
31,42;26,91;97,02;30,00;30,09;79,88;36,25;100,00;61,00;0,00;1,00;28,30;28,38;45,60;30,63;62,74;127,20
31,44;26,94;97,02;30,00;30,10;79,89;36,27;100,00;60,00;0,00;1,00;28,30;28,38;45,60;30,67;62,76;72,80
31,47;26,98;97,03;30,00;30,11;79,90;36,29;100,00;60,00;0,00;1,00;28,30;28,38;45,60;30,68;62,77;100,00
31,49;27,01;97,02;30,00;30,14;79,89;36,31;100,00;60,00;0,00;1,00;28,40;28,49;45,60;30,67;62,76;127,10
31,55;27,04;97,03;30,00;30,16;79,91;36,32;100,00;60,00;0,00;2,00;28,40;28,49;45,60;30,70;62,79;72,90
31,61;27,07;97,02;30,00;30,19;79,93;36,33;100,00;60,00;0,00;1,00;28,40;28,49;45,60;30,77;62,84;127,20
31,66;27,06;97,02;30,00;30,22;79,95;36,33;100,00;60,00;0,00;2,00;28,40;28,49;45,60;30,83;62,88;72,80
31,70;27,05;97,02;30,00;30,28;79,98;36,37;100,00;60,00;0,00;1,00;28,50;28,61;45,70;30,90;62,93;127,20
31,73;27,02;97,02;30,00;30,30;80,00;36,36;100,00;60,00;0,00;2,00;28,50;28,61;45,70;30,98;62,99;72,80
31,78;26,96;97,02;30,00;30,31;80,00;36,33;100,00;60,00;0,00;2,00;28,50;28,61;45,70;30,97;62,98;100,10
31,82;26,90;97,02;30,00;30,34;80,02;36,35;100,00;60,00;0,00;1,00;28,50;28,62;45,80;31,03;63,02;127,00
31,87;26,82;97,02;30,00;30,37;80,05;36,31;100,00;60,00;0,00;2,00;28,50;28,62;45,80;31,10;63,08;72,90
31,90;26,75;97,03;30,00;30,41;80,07;36,28;100,00;60,00;0,00;2,00;28,60;28,72;45,80;31,16;63,12;127,10
31,95;26,67;97,02;30,00;30,44;80,09;36,24;100,00;60,00;0,00;2,00;28,60;28,72;45,80;31,22;63,16;72,90
32,00;26,54;97,02;30,00;30,49;80,10;36,17;100,00;60,00;0,00;1,00;28,70;28,84;45,80;31,26;63,19;127,20
32,05;26,45;97,02;30,00;30,52;80,13;36,13;100,00;60,00;0,00;2,00;28,70;28,84;45,80;31,34;63,25;72,80
32,08;26,36;97,02;30,00;30,52;80,15;36,03;100,00;60,00;0,00;2,00;28,60;28,71;45,70;31,39;63,28;127,20
32,09;26,31;97,02;30,00;30,53;80,17;36,00;100,00;60,00;0,00;1,00;28,60;28,71;45,70;31,43;63,31;72,80
32,13;26,29;97,02;30,00;30,55;80,17;35,99;100,00;61,00;0,00;2,00;28,60;28,71;45,70;31,46;63,33;100,00
32,19;26,24;97,02;30,00;30,59;80,18;35,97;100,00;60,00;0,00;1,00;28,70;28,83;45,70;31,48;63,34;127,10
32,23;26,19;97,02;30,00;30,62;80,20;35,94;100,00;60,00;0,00;1,00;28,70;28,83;45,70;31,54;63,39;72,90
32,26;26,13;97,03;30,00;30,66;80,23;35,82;100,00;60,00;0,00;2,00;28,80;28,92;45,50;31,60;63,43;127,20
32,29;26,11;97,02;30,00;30,69;80,25;35,81;100,00;60,00;0,00;2,00;28,80;28,92;45,50;31,68;63,49;72,80
32,29;26,08;97,03;30,00;30,74;80,28;35,79;100,00;60,00;0,00;2,00;28,90;29,03;45,50;31,75;63,54;127,20
32,29;26,04;97,02;30,00;30,73;80,28;35,77;100,00;60,00;0,00;2,00;28,90;29,03;45,50;31,74;63,53;72,80
32,31;26,04;97,03;30,00;30,73;80,26;35,77;100,00;60,00;0,00;2,00;28,90;29,03;45,50;31,69;63,50;100,10
32,32;26,11;97,02;30,00;30,74;80,28;35,76;100,00;60,00;0,00;2,00;28,90;29,02;45,40;31,73;63,53;127,00
32,33;26,05;97,03;30,00;30,75;80,29;35,72;100,00;60,00;0,00;1,00;28,90;29,02;45,40;31,76;63,54;72,90
32,37;25,97;97,03;32,25;31,35;80,29;35,68;100,00;60,00;0,00;1,00;29,00;29,14;45,40;31,76;63,55;127,10
32,39;25,97;97,03;32,25;31,37;80,31;35,68;100,00;60,00;0,00;2,00;29,00;29,14;45,40;31,82;63,59;72,90
32,44;25,98;97,02;32,25;31,39;80,32;35,64;100,00;61,00;0,00;2,00;29,00;29,12;45,30;31,85;63,61;127,20
32,44;25,96;97,03;32,25;31,40;80,34;35,63;100,00;60,00;0,00;1,00;29,00;29,12;45,30;31,91;63,65;72,80
32,49;25,92;97,03;32,25;31,42;80,35;35,61;100,00;60,00;0,00;1,00;29,00;29,12;45,30;31,94;63,67;127,20
32,54;25,92;97,02;32,25;31,45;80,37;35,61;100,00;60,00;0,00;2,00;29,00;29,12;45,30;31,99;63,71;72,80
32,57;25,87;97,02;32,25;31,46;80,38;35,58;100,00;60,00;0,00;2,00;29,00;29,12;45,30;32,02;63,73;100,00
32,62;25,82;97,02;32,25;31,50;80,39;35,56;100,00;60,00;0,00;2,00;29,10;29,24;45,30;32,04;63,75;127,10
32,64;25,82;97,02;32,25;31,52;80,41;35,56;100,00;60,00;0,00;2,00;29,10;29,24;45,30;32,10;63,79;72,90
32,67;25,80;97,02;32,25;31,53;80,41;35,50;100,00;60,00;0,00;1,00;29,10;29,23;45,20;32,11;63,80;127,20
32,70;25,77;97,02;32,25;31,56;80,43;35,48;100,00;60,00;0,00;2,00;29,10;29,23;45,20;32,17;63,84;72,80
32,74;25,73;97,02;32,25;31,60;80,44;35,46;100,00;60,00;0,00;1,00;29,20;29,35;45,20;32,20;63,86;127,20
32,79;25,67;97,02;32,25;31,62;80,46;35,44;100,00;60,00;0,00;2,00;29,20;29,35;45,20;32,24;63,89;72,80
32,83;25,63;97,02;32,25;31,64;80,47;35,41;100,00;60,00;0,00;1,00;29,20;29,35;45,20;32,28;63,92;100,10
32,86;25,62;97,03;32,25;31,66;80,49;35,31;100,00;60,00;0,00;2,00;29,20;29,32;45,00;32,34;63,96;127,00
32,89;25,57;97,02;32,25;31,68;80,51;35,29;100,00;60,00;0,00;2,00;29,20;29,32;45,00;32,37;63,99;72,90
32,87;25,55;97,02;32,25;31,70;80,51;35,28;100,00;60,00;0,00;2,00;29,30;29,44;45,00;32,38;64,00;127,10
32,94;25,54;97,02;32,25;31,71;80,50;35,27;100,00;60,00;0,00;2,00;29,30;29,44;45,00;32,35;63,97;72,90
32,97;25,52;97,03;32,25;31,74;80,53;35,26;100,00;60,00;0,00;2,00;29,30;29,44;45,00;32,43;64,03;127,20
33,00;25,34;97,02;32,25;31,76;80,55;35,17;100,00;60,00;0,00;2,00;29,30;29,44;45,00;32,50;64,08;72,80
33,01;25,11;97,02;32,25;31,80;80,57;35,01;100,00;60,00;0,00;2,00;29,40;29,55;44,90;32,54;64,11;127,20
33,04;25,03;97,03;32,25;31,80;80,56;34,97;100,00;60,00;0,00;2,00;29,40;29,55;44,90;32,53;64,10;72,80
33,06;25,04;97,02;32,25;31,80;80,55;34,97;100,00;60,00;0,00;2,00;29,40;29,55;44,90;32,50;64,08;100,00
33,10;25,04;97,02;32,25;31,82;80,56;34,92;100,00;60,00;0,00;2,00;29,40;29,54;44,80;32,52;64,09;127,10
33,18;25,06;97,02;32,25;31,85;80,57;34,93;100,00;60,00;0,00;2,00;29,40;29,54;44,80;32,56;64,12;72,90
33,22;25,11;97,02;32,25;31,89;80,58;34,76;100,00;60,00;0,00;2,00;29,50;29,61;44,40;32,57;64,13;127,20
33,25;25,12;97,02;32,25;31,92;80,62;34,76;100,00;60,00;0,00;2,00;29,50;29,61;44,40;32,68;64,21;72,80
33,26;25,08;97,02;32,25;31,91;80,60;34,74;100,00;61,00;0,00;2,00;29,50;29,61;44,40;32,65;64,18;127,20
33,30;25,04;97,02;32,25;31,93;80,61;34,72;100,00;60,00;0,00;2,00;29,50;29,61;44,40;32,66;64,20;72,80
33,37;24,99;97,02;32,25;31,95;80,62;34,70;100,00;61,00;0,00;2,00;29,50;29,61;44,40;32,68;64,21;100,10
33,40;24,94;97,02;32,25;32,00;80,64;34,67;100,00;60,00;0,00;1,00;29,60;29,73;44,40;32,74;64,25;127,00
33,41;24,87;97,03;32,25;32,02;80,67;34,64;100,00;60,00;0,00;2,00;29,60;29,73;44,40;32,82;64,31;72,90
33,42;24,77;97,02;32,25;32,03;80,68;34,63;100,00;61,00;0,00;2,00;29,60;29,75;44,50;32,85;64,33;127,10
33,49;24,70;97,02;32,25;32,05;80,68;34,60;100,00;60,00;0,00;2,00;29,60;29,75;44,50;32,86;64,34;72,90
33,53;24,72;97,02;32,25;32,10;80,70;34,56;100,00;61,00;0,00;2,00;29,70;29,86;44,40;32,91;64,37;127,20
33,55;24,74;97,02;32,25;32,10;80,69;34,57;100,00;60,00;0,00;2,00;29,70;29,86;44,40;32,90;64,37;72,80
33,59;24,71;97,02;32,25;32,12;80,71;34,55;100,00;60,00;0,00;2,00;29,70;29,86;44,40;32,94;64,39;127,20
33,63;24,68;97,02;32,25;32,15;80,73;34,54;100,00;60,00;0,00;2,00;29,70;29,86;44,40;33,01;64,45;72,80
33,67;24,66;97,02;32,25;32,17;80,76;34,53;100,00;60,00;0,00;2,00;29,70;29,86;44,40;33,07;64,49;100,00
33,71;24,62;97,02;32,25;32,20;80,78;34,51;100,00;60,00;0,00;2,00;29,70;29,86;44,40;33,13;64,53;127,10
33,72;24,58;97,02;32,25;32,22;80,81;34,49;100,00;60,00;0,00;2,00;29,70;29,86;44,40;33,21;64,59;72,90
33,73;24,57;97,03;32,25;32,24;80,80;34,48;100,00;60,00;0,00;2,00;29,80;29,98;44,40;33,19;64,58;127,20
33,75;24,58;97,02;32,25;32,25;80,81;34,49;100,00;60,00;0,00;2,00;29,80;29,98;44,40;33,22;64,60;72,80
33,76;24,60;97,02;32,25;32,26;80,82;34,50;100,00;60,00;0,00;2,00;29,80;29,98;44,40;33,25;64,62;127,20
33,80;24,64;97,02;32,25;32,30;80,85;34,52;100,00;60,00;0,00;2,00;29,80;29,98;44,40;33,33;64,68;72,80
33,83;24,63;97,03;32,25;32,30;80,85;34,51;100,00;60,00;0,00;2,00;29,80;29,98;44,40;33,32;64,67;100,10
33,86;24,64;97,02;32,25;32,35;80,87;34,52;100,00;60,00;0,00;2,00;29,90;30,11;44,40;33,38;64,71;127,00
33,88;24,65;97,02;32,25;32,36;80,87;34,53;100,00;60,00;0,00;2,00;29,90;30,11;44,40;33,40;64,73;72,90
33,91;24,69;97,02;32,25;32,37;80,88;34,55;100,00;60,00;0,00;2,00;29,90;30,11;44,40;33,42;64,74;127,10
33,95;24,69;97,03;32,25;32,39;80,89;34,55;100,00;60,00;0,00;2,00;29,90;30,11;44,40;33,44;64,76;72,90
33,98;24,71;97,02;32,25;32,42;80,90;34,60;100,00;61,00;0,00;2,00;30,00;30,25;44,50;33,47;64,78;127,20
34,03;24,67;97,02;32,25;32,45;80,92;34,59;100,00;60,00;0,00;2,00;30,00;30,25;44,50;33,51;64,81;72,80
34,06;24,66;97,03;32,25;32,47;80,93;34,58;100,00;61,00;0,00;2,00;30,00;30,25;44,50;33,56;64,84;127,20
34,04;24,58;97,02;32,25;32,47;80,94;34,54;100,00;60,00;0,00;2,00;30,00;30,25;44,50;33,58;64,86;72,80
34,04;24,53;97,03;32,25;32,45;80,92;34,51;100,00;61,00;0,00;2,00;30,00;30,25;44,50;33,52;64,82;100,00
34,05;24,48;97,02;32,25;32,46;80,93;34,49;100,00;60,00;0,00;2,00;30,00;30,25;44,50;33,54;64,83;127,10
34,09;24,53;97,03;32,25;32,48;80,94;34,51;100,00;61,00;0,00;2,00;30,00;30,25;44,50;33,57;64,86;72,90
34,13;24,58;97,02;32,25;32,56;80,97;34,54;100,00;60,00;0,00;2,00;30,20;30,51;44,50;33,65;64,91;127,20
34,15;24,62;97,03;32,25;32,57;80,98;34,56;100,00;60,00;0,00;2,00;30,20;30,51;44,50;33,68;64,93;72,80
34,15;24,69;97,02;32,25;32,58;80,99;34,60;100,00;60,00;0,00;2,00;30,20;30,51;44,50;33,72;64,96;127,20
34,18;24,73;97,02;32,25;32,59;81,00;34,61;100,00;60,00;0,00;2,00;30,20;30,51;44,50;33,74;64,98;72,80
34,21;24,73;97,02;32,25;32,60;81,01;34,61;100,00;60,00;0,00;2,00;30,20;30,51;44,50;33,76;64,99;100,10
34,24;24,72;97,03;32,25;32,62;81,02;34,61;100,00;61,00;0,00;2,00;30,20;30,51;44,50;33,80;65,02;127,00
34,26;24,84;97,03;34,00;33,08;81,04;34,67;100,00;60,00;0,00;2,00;30,20;30,51;44,50;33,84;65,05;72,90
34,29;24,85;97,02;34,00;33,09;81,04;34,77;100,00;60,00;0,00;2,00;30,20;30,54;44,70;33,85;65,06;127,00
34,30;24,90;97,03;34,00;33,09;81,05;34,80;100,00;61,00;0,00;2,00;30,20;30,54;44,70;33,86;65,07;73,00
34,32;24,63;97,03;34,00;33,12;81,04;34,67;100,00;60,00;0,00;2,00;30,30;30,67;44,70;33,86;65,06;127,20
34,33;24,38;97,03;34,00;33,14;81,07;34,54;100,00;60,00;0,00;2,00;30,30;30,67;44,70;33,93;65,11;72,80
34,38;24,24;97,03;34,00;33,18;81,08;34,47;100,00;60,00;0,00;2,00;30,40;30,81;44,70;33,94;65,12;127,20
34,42;24,16;97,03;34,00;33,20;81,09;34,43;100,00;60,00;0,00;2,00;30,40;30,81;44,70;33,99;65,16;72,80
34,43;24,01;97,02;34,00;33,22;81,12;34,35;100,00;60,00;0,00;2,00;30,40;30,81;44,70;34,07;65,21;100,00
34,46;23,90;97,02;34,00;33,22;81,11;34,25;100,00;60,00;0,00;2,00;30,40;30,79;44,60;34,03;65,19;127,10
34,49;23,87;97,03;34,00;33,25;81,14;34,24;100,00;60,00;0,00;2,00;30,40;30,79;44,60;34,11;65,24;72,90
34,50;23,79;97,02;34,00;33,29;81,15;34,05;100,00;60,00;0,00;2,00;30,50;30,88;44,30;34,15;65,27;127,20
34,52;23,72;97,03;34,00;33,30;81,17;34,01;100,00;60,00;0,00;2,00;30,50;30,88;44,30;34,19;65,30;72,80
34,52;23,70;97,03;34,00;33,30;81,16;33,90;100,00;60,00;0,00;2,00;30,50;30,85;44,10;34,17;65,29;127,20
34,51;23,70;97,03;34,00;33,30;81,17;33,90;100,00;60,00;0,00;2,00;30,50;30,85;44,10;34,20;65,31;72,80
34,54;23,72;97,03;34,00;33,31;81,16;33,91;100,00;60,00;0,00;2,00;30,50;30,85;44,10;34,18;65,30;100,10
34,57;23,74;97,02;34,00;33,35;81,17;33,87;100,00;60,00;0,00;2,00;30,60;30,97;44,00;34,21;65,32;127,00
34,60;23,75;97,02;34,00;33,36;81,18;33,88;100,00;60,00;0,00;2,00;30,60;30,97;44,00;34,22;65,33;72,90
34,63;23,74;97,02;34,00;33,38;81,17;33,72;100,00;60,00;0,00;2,00;30,70;31,06;43,70;34,20;65,31;127,10
34,66;23,76;97,03;34,00;33,39;81,17;33,73;100,00;60,00;0,00;2,00;30,70;31,06;43,70;34,19;65,30;72,90
34,70;23,77;97,03;34,00;33,41;81,18;33,68;100,00;60,00;0,00;2,00;30,70;31,05;43,60;34,24;65,34;127,20
34,71;23,71;97,03;34,00;33,43;81,21;33,66;100,00;60,00;0,00;2,00;30,70;31,05;43,60;34,32;65,40;72,80
34,75;23,68;97,03;34,00;33,44;81,21;33,64;100,00;60,00;0,00;2,00;30,70;31,05;43,60;34,32;65,40;127,20
34,78;23,66;97,02;34,00;33,46;81,23;33,63;100,00;60,00;0,00;2,00;30,70;31,05;43,60;34,37;65,44;72,80
34,80;23,55;97,02;34,00;33,46;81,22;33,58;100,00;61,00;0,00;2,00;30,70;31,05;43,60;34,35;65,42;100,00
34,83;23,50;97,03;34,00;33,46;81,21;33,55;100,00;60,00;0,00;2,00;30,70;31,05;43,60;34,31;65,39;127,10
34,84;23,43;97,02;34,00;33,48;81,23;33,51;100,00;60,00;0,00;2,00;30,70;31,05;43,60;34,36;65,43;72,90
34,86;23,40;97,02;34,00;33,51;81,23;33,45;100,00;60,00;0,00;2,00;30,80;31,17;43,50;34,36;65,43;127,20
34,89;23,42;97,03;34,00;33,53;81,25;33,46;100,00;60,00;0,00;2,00;30,80;31,17;43,50;34,42;65,47;72,80
34,90;23,42;97,03;34,00;33,56;81,26;33,46;100,00;61,00;0,00;2,00;30,90;31,31;43,50;34,44;65,49;127,20
34,92;23,42;97,03;34,00;33,56;81,24;33,46;100,00;60,00;0,00;2,00;30,90;31,31;43,50;34,41;65,46;72,80
34,89;23,36;97,02;34,00;33,56;81,25;33,43;100,00;60,00;0,00;2,00;30,90;31,31;43,50;34,43;65,48;100,10
34,89;23,28;97,03;34,00;33,55;81,25;33,34;100,00;60,00;0,00;2,00;30,90;31,29;43,40;34,41;65,47;127,00
34,94;23,26;97,02;34,00;33,55;81,22;33,33;100,00;60,00;0,00;2,00;30,90;31,29;43,40;34,35;65,42;72,90
34,87;23,27;97,03;34,00;33,53;81,23;33,29;100,00;61,00;0,00;2,00;30,90;31,28;43,30;34,36;65,43;127,10
34,90;23,23;97,03;34,00;33,51;81,18;33,26;100,00;60,00;0,00;2,00;30,90;31,28;43,30;34,23;65,33;72,90
34,87;23,12;97,02;34,00;33,50;81,17;33,16;100,00;61,00;0,00;2,00;30,90;31,26;43,20;34,22;65,33;127,20
34,92;22,99;97,03;34,00;33,48;81,13;33,09;100,00;60,00;0,00;2,00;30,90;31,26;43,20;34,09;65,23;72,80
34,94;22,91;97,02;34,00;33,50;81,11;32,95;100,00;60,00;0,00;2,00;31,00;31,37;43,00;34,05;65,20;127,20
34,95;22,92;97,03;34,00;33,50;81,12;32,96;100,00;60,00;0,00;2,00;31,00;31,37;43,00;34,07;65,21;72,80
34,96;22,94;97,03;34,00;33,50;81,11;32,97;100,00;60,00;0,00;2,00;31,00;31,37;43,00;34,03;65,19;100,00
34,97;22,95;97,02;34,00;33,53;81,15;32,88;100,00;60,00;0,00;2,00;31,00;31,34;42,80;34,15;65,28;127,10
35,00;23,00;97,03;34,00;33,55;81,16;32,90;100,00;60,00;0,00;2,00;31,00;31,34;42,80;34,18;65,30;72,90
